GENERAL$,
78.54,0.00251
78.55,0.00257
78.56,0.00266
78.57,0.00275
78.58,0.00281
78.59,0.0028
78.6,0.00272
78.61,0.00261
78.62,0.00249
78.63,0.00239
78.64,0.00233
78.65,0.00232
78.66,0.00236
78.67,0.00243
78.68,0.00252
78.69,0.00263
78.7,0.00276
78.71,0.00291
78.72,0.00311
78.73,0.00334
78.74,0.00361
78.75,0.00389
78.76,0.00414
78.77,0.00428
78.78,0.00426
78.79,0.0041
78.8,0.00384
78.81,0.00355
78.82,0.00326
78.83,0.00299
78.84,0.00276
78.85,0.00258
78.86,0.00243
78.87,0.0023
78.88,0.00217
78.89,0.00205
78.9,0.00194
78.91,0.00185
78.92,0.00178
78.93,0.00175
78.94,0.00176
78.95,0.00182
78.96,0.00194
78.97,0.0021
78.98,0.00229
78.99,0.00247
79,0.0026
79.01,0.00267
79.02,0.00269
79.03,0.00267
79.04,0.00263
79.05,0.00257
79.06,0.00246
79.07,0.00231
79.08,0.00214
79.09,0.00198
79.1,0.00182
79.11,0.00168
79.12,0.00156
79.13,0.00148
79.14,0.00144
79.15,0.00144
79.16,0.00148
79.17,0.00157
79.18,0.00171
79.19,0.0019
79.2,0.00216
79.21,0.00245
79.22,0.00275
79.23,0.00303
79.24,0.00321
79.25,0.00328
79.26,0.00326
79.27,0.00321
79.28,0.00314
79.29,0.00309
79.3,0.00308
79.31,0.00309
79.32,0.00312
79.33,0.00313
79.34,0.00309
79.35,0.00303
79.36,0.00296
79.37,0.00295
79.38,0.003
79.39,0.00314
79.4,0.00334
79.41,0.00357
79.42,0.00375
79.43,0.00384
79.44,0.0038
79.45,0.00366
79.46,0.00346
79.47,0.00323
79.48,0.00297
79.49,0.00273
79.5,0.00252
79.51,0.00238
79.52,0.00231
79.53,0.00233
79.54,0.00243
79.55,0.00258
79.56,0.00277
79.57,0.00298
79.58,0.00321
79.59,0.00343
79.6,0.00363
79.61,0.00376
79.62,0.00378
79.63,0.0037
79.64,0.00352
79.65,0.0033
79.66,0.00302
79.67,0.00272
79.68,0.00241
79.69,0.00212
79.7,0.00187
79.71,0.00169
79.72,0.00156
79.73,0.0015
79.74,0.00149
79.75,0.00153
79.76,0.00163
79.77,0.00176
79.78,0.00193
79.79,0.0021
79.8,0.00225
79.81,0.00236
79.82,0.00243
79.83,0.00246
79.84,0.00246
79.85,0.00241
79.86,0.00231
79.87,0.00219
79.88,0.00206
79.89,0.00193
79.9,0.0018
79.91,0.00166
79.92,0.00155
79.93,0.00145
79.94,0.0014
79.95,0.00138
79.96,0.00139
79.97,0.00144
79.98,0.00151
79.99,0.0016
80,0.00169
80.01,0.00181
80.02,0.00193
80.03,0.00207
80.04,0.00222
80.05,0.00237
80.06,0.00252
80.07,0.00267
80.08,0.00279
80.09,0.00288
80.1,0.00295
80.11,0.00304
80.12,0.00318
80.13,0.00338
80.14,0.00363
80.15,0.00391
80.16,0.00414
80.17,0.00425
80.18,0.00418
80.19,0.00393
80.2,0.00356
80.21,0.00316
80.22,0.00278
80.23,0.00245
80.24,0.00219
80.25,0.002
80.26,0.00188
80.27,0.00181
80.28,0.0018
80.29,0.00183
80.3,0.00188
80.31,0.00194
80.32,0.002
80.33,0.00206
80.34,0.00214
80.35,0.00225
80.36,0.0024
80.37,0.00259
80.38,0.00283
80.39,0.00308
80.4,0.00332
80.41,0.00351
80.42,0.00363
80.43,0.00369
80.44,0.00368
80.45,0.0036
80.46,0.00343
80.47,0.00318
80.48,0.0029
80.49,0.00264
80.5,0.00242
80.51,0.00226
80.52,0.00217
80.53,0.00213
80.54,0.00212
80.55,0.00214
80.56,0.00218
80.57,0.00225
80.58,0.00237
80.59,0.00254
80.6,0.00277
80.61,0.00304
80.62,0.00334
80.63,0.00361
80.64,0.00381
80.65,0.00391
80.66,0.00393
80.67,0.00391
80.68,0.0039
80.69,0.00389
80.7,0.00389
80.71,0.00388
80.72,0.00385
80.73,0.00376
80.74,0.00359
80.75,0.00333
80.76,0.00304
80.77,0.00275
80.78,0.00249
80.79,0.00227
80.8,0.00211
80.81,0.002
80.82,0.00196
80.83,0.00199
80.84,0.00207
80.85,0.0022
80.86,0.00236
80.87,0.00251
80.88,0.00264
80.89,0.00272
80.9,0.00277
80.91,0.00279
80.92,0.00277
80.93,0.00271
80.94,0.00263
80.95,0.00253
80.96,0.00241
80.97,0.00226
80.98,0.00208
80.99,0.00187
81,0.00167
81.01,0.00148
81.02,0.00133
81.03,0.00121
81.04,0.00113
81.05,0.00108
81.06,0.00106
81.07,0.00107
81.08,0.0011
81.09,0.00115
81.1,0.00121
81.11,0.00128
81.12,0.00135
81.13,0.00142
81.14,0.0015
81.15,0.00157
81.16,0.00163
81.17,0.00167
81.18,0.00169
81.19,0.00169
81.2,0.00169
81.21,0.00167
81.22,0.00166
81.23,0.00167
81.24,0.00171
81.25,0.00179
81.26,0.0019
81.27,0.00203
81.28,0.00216
81.29,0.00224
81.3,0.00228
81.31,0.00227
81.32,0.00224
81.33,0.00224
81.34,0.00226
81.35,0.00232
81.36,0.00241
81.37,0.00252
81.38,0.00263
81.39,0.00272
81.4,0.00279
81.41,0.00287
81.42,0.00299
81.43,0.00316
81.44,0.00338
81.45,0.00363
81.46,0.00388
81.47,0.00408
81.48,0.00418
81.49,0.00417
81.5,0.00409
81.51,0.004
81.52,0.00392
81.53,0.00388
81.54,0.00388
81.55,0.0039
81.56,0.00391
81.57,0.00391
81.58,0.00386
81.59,0.0038
81.6,0.00375
81.61,0.00374
81.62,0.00378
81.63,0.00387
81.64,0.00398
81.65,0.00411
81.66,0.00423
81.67,0.00431
81.68,0.00437
81.69,0.00444
81.7,0.00453
81.71,0.00465
81.72,0.00477
81.73,0.00489
81.74,0.00498
81.75,0.00503
81.76,0.00502
81.77,0.00497
81.78,0.00491
81.79,0.00488
81.8,0.00491
81.81,0.005
81.82,0.00512
81.83,0.00523
81.84,0.00529
81.85,0.00523
81.86,0.00503
81.87,0.00474
81.88,0.0044
81.89,0.00407
81.9,0.00376
81.91,0.00347
81.92,0.00322
81.93,0.00302
81.94,0.00289
81.95,0.00283
81.96,0.00285
81.97,0.00293
81.98,0.00306
81.99,0.00321
82,0.00336
82.01,0.00349
82.02,0.00362
82.03,0.00375
82.04,0.0039
82.05,0.00408
82.06,0.00432
82.07,0.00462
82.08,0.00495
82.09,0.00528
82.1,0.00557
82.11,0.00577
82.12,0.00583
82.13,0.00571
82.14,0.00541
82.15,0.005
82.16,0.00456
82.17,0.00416
82.18,0.00385
82.19,0.00364
82.2,0.00351
82.21,0.00344
82.22,0.00339
82.23,0.00336
82.24,0.00335
82.25,0.00338
82.26,0.00345
82.27,0.00359
82.28,0.00377
82.29,0.00398
82.3,0.00418
82.31,0.00435
82.32,0.00446
82.33,0.00451
82.34,0.00454
82.35,0.00457
82.36,0.0046
82.37,0.00458
82.38,0.00451
82.39,0.00438
82.4,0.00419
82.41,0.00394
82.42,0.00366
82.43,0.00338
82.44,0.00311
82.45,0.00288
82.46,0.00269
82.47,0.00253
82.48,0.0024
82.49,0.00231
82.5,0.00229
82.51,0.00232
82.52,0.00242
82.53,0.00257
82.54,0.00275
82.55,0.00294
82.56,0.0031
82.57,0.00321
82.58,0.00326
82.59,0.00324
82.6,0.00315
82.61,0.003
82.62,0.00284
82.63,0.00268
82.64,0.00252
82.65,0.00237
82.66,0.00222
82.67,0.00208
82.68,0.00196
82.69,0.00188
82.7,0.00184
82.71,0.00184
82.72,0.0019
82.73,0.00201
82.74,0.00216
82.75,0.00234
82.76,0.00254
82.77,0.0027
82.78,0.00281
82.79,0.00287
82.8,0.00289
82.81,0.0029
82.82,0.00292
82.83,0.00296
82.84,0.00299
82.85,0.00301
82.86,0.00302
82.87,0.00301
82.88,0.003
82.89,0.00301
82.9,0.00306
82.91,0.00317
82.92,0.00336
82.93,0.0036
82.94,0.00387
82.95,0.0041
82.96,0.00424
82.97,0.00423
82.98,0.0041
82.99,0.00391
83,0.0037
83.01,0.0035
83.02,0.00333
83.03,0.00318
83.04,0.00305
83.05,0.00294
83.06,0.00286
83.07,0.00283
83.08,0.00284
83.09,0.00292
83.1,0.00305
83.11,0.00322
83.12,0.00341
83.13,0.0036
83.14,0.00376
83.15,0.00385
83.16,0.0039
83.17,0.00391
83.18,0.00393
83.19,0.00395
83.2,0.00398
83.21,0.00397
83.22,0.00392
83.23,0.00381
83.24,0.00365
83.25,0.00345
83.26,0.00324
83.27,0.00306
83.28,0.00292
83.29,0.00284
83.3,0.00281
83.31,0.00281
83.32,0.00282
83.33,0.00282
83.34,0.0028
83.35,0.00276
83.36,0.00272
83.37,0.00269
83.38,0.00267
83.39,0.00265
83.4,0.00262
83.41,0.00258
83.42,0.00255
83.43,0.00253
83.44,0.00255
83.45,0.00262
83.46,0.00275
83.47,0.00292
83.48,0.00311
83.49,0.00331
83.5,0.00348
83.51,0.00359
83.52,0.0036
83.53,0.00354
83.54,0.00342
83.55,0.0033
83.56,0.00319
83.57,0.00312
83.58,0.00307
83.59,0.00301
83.6,0.00294
83.61,0.00284
83.62,0.0027
83.63,0.00254
83.64,0.00238
83.65,0.00225
83.66,0.00215
83.67,0.00211
83.68,0.00211
83.69,0.00217
83.7,0.00228
83.71,0.00247
83.72,0.00272
83.73,0.00306
83.74,0.00345
83.75,0.0039
83.76,0.00436
83.77,0.00478
83.78,0.00511
83.79,0.00527
83.8,0.00525
83.81,0.00506
83.82,0.00477
83.83,0.00446
83.84,0.00418
83.85,0.00395
83.86,0.00375
83.87,0.00358
83.88,0.0034
83.89,0.00319
83.9,0.00295
83.91,0.00271
83.92,0.00248
83.93,0.00229
83.94,0.00214
83.95,0.00206
83.96,0.00203
83.97,0.00207
83.98,0.00216
83.99,0.00233
84,0.00256
84.01,0.00284
84.02,0.00315
84.03,0.00347
84.04,0.00374
84.05,0.00393
84.06,0.00403
84.07,0.00403
84.08,0.00398
84.09,0.0039
84.1,0.00384
84.11,0.00383
84.12,0.00387
84.13,0.00396
84.14,0.00407
84.15,0.00414
84.16,0.00415
84.17,0.00406
84.18,0.0039
84.19,0.0037
84.2,0.00352
84.21,0.00339
84.22,0.00332
84.23,0.00331
84.24,0.00334
84.25,0.00337
84.26,0.00338
84.27,0.00335
84.28,0.00331
84.29,0.00328
84.3,0.00328
84.31,0.00331
84.32,0.00337
84.33,0.00342
84.34,0.00345
84.35,0.00344
84.36,0.00339
84.37,0.00333
84.38,0.00327
84.39,0.00324
84.4,0.00324
84.41,0.00323
84.42,0.0032
84.43,0.00314
84.44,0.00304
84.45,0.00291
84.46,0.00279
84.47,0.00269
84.48,0.00261
84.49,0.00257
84.5,0.00254
84.51,0.00252
84.52,0.00251
84.53,0.0025
84.54,0.00253
84.55,0.00259
84.56,0.00272
84.57,0.00291
84.58,0.00315
84.59,0.00341
84.6,0.00367
84.61,0.00387
84.62,0.00396
84.63,0.00392
84.64,0.00375
84.65,0.00349
84.66,0.00321
84.67,0.00294
84.68,0.00271
84.69,0.00252
84.7,0.00239
84.71,0.0023
84.72,0.00227
84.73,0.00232
84.74,0.00243
84.75,0.00262
84.76,0.00288
84.77,0.00321
84.78,0.00358
84.79,0.00394
84.8,0.00423
84.81,0.00439
84.82,0.00439
84.83,0.00425
84.84,0.00404
84.85,0.0038
84.86,0.00357
84.87,0.00335
84.88,0.00312
84.89,0.00288
84.9,0.00264
84.91,0.00242
84.92,0.00224
84.93,0.00211
84.94,0.00204
84.95,0.00203
84.96,0.00206
84.97,0.00214
84.98,0.00224
84.99,0.00236
85,0.00247
85.01,0.00258
85.02,0.00269
85.03,0.00282
85.04,0.00296
85.05,0.00309
85.06,0.00317
85.07,0.00318
85.08,0.0031
85.09,0.00295
85.1,0.00276
85.11,0.00256
85.12,0.00238
85.13,0.00224
85.14,0.00215
85.15,0.00211
85.16,0.0021
85.17,0.00212
85.18,0.00215
85.19,0.00218
85.2,0.00221
85.21,0.00226
85.22,0.00235
85.23,0.00246
85.24,0.00259
85.25,0.00271
85.26,0.00281
85.27,0.00287
85.28,0.00287
85.29,0.00283
85.3,0.00279
85.31,0.00277
85.32,0.00278
85.33,0.00283
85.34,0.00288
85.35,0.00292
85.36,0.00291
85.37,0.00283
85.38,0.00269
85.39,0.00251
85.4,0.00233
85.41,0.00217
85.42,0.00203
85.43,0.00192
85.44,0.00183
85.45,0.00177
85.46,0.00174
85.47,0.00175
85.48,0.00179
85.49,0.00188
85.5,0.002
85.51,0.00214
85.52,0.00228
85.53,0.00239
85.54,0.00246
85.55,0.00246
85.56,0.00242
85.57,0.00234
85.58,0.00226
85.59,0.0022
85.6,0.00215
85.61,0.00211
85.62,0.00207
85.63,0.00202
85.64,0.00197
85.65,0.00194
85.66,0.00193
85.67,0.00197
85.68,0.00206
85.69,0.0022
85.7,0.00237
85.71,0.00255
85.72,0.00272
85.73,0.00283
85.74,0.00287
85.75,0.00285
85.76,0.00279
85.77,0.00272
85.78,0.00268
85.79,0.00266
85.8,0.00264
85.81,0.00262
85.82,0.00257
85.83,0.00248
85.84,0.00236
85.85,0.00224
85.86,0.00212
85.87,0.00204
85.88,0.00199
85.89,0.002
85.9,0.00204
85.91,0.00212
85.92,0.00223
85.93,0.00238
85.94,0.00258
85.95,0.00282
85.96,0.00311
85.97,0.00343
85.98,0.00375
85.99,0.00403
86,0.0042
86.01,0.00424
86.02,0.00415
86.03,0.00396
86.04,0.00374
86.05,0.00353
86.06,0.00336
86.07,0.00323
86.08,0.00313
86.09,0.00305
86.1,0.00295
86.11,0.00285
86.12,0.00275
86.13,0.00267
86.14,0.00263
86.15,0.00264
86.16,0.00269
86.17,0.00278
86.18,0.00289
86.19,0.00301
86.2,0.00313
86.21,0.00325
86.22,0.0034
86.23,0.0036
86.24,0.00384
86.25,0.00411
86.26,0.00436
86.27,0.00453
86.28,0.00459
86.29,0.00449
86.3,0.00426
86.31,0.00396
86.32,0.00363
86.33,0.00333
86.34,0.00308
86.35,0.00287
86.36,0.00272
86.37,0.0026
86.38,0.00253
86.39,0.0025
86.4,0.00252
86.41,0.0026
86.42,0.00274
86.43,0.00292
86.44,0.00314
86.45,0.00335
86.46,0.00355
86.47,0.00369
86.48,0.00379
86.49,0.00386
86.5,0.00394
86.51,0.00406
86.52,0.00423
86.53,0.00441
86.54,0.00458
86.55,0.00468
86.56,0.00467
86.57,0.00454
86.58,0.00432
86.59,0.00406
86.6,0.00383
86.61,0.00364
86.62,0.00352
86.63,0.00345
86.64,0.00341
86.65,0.00337
86.66,0.00332
86.67,0.00325
86.68,0.00318
86.69,0.00313
86.7,0.00312
86.71,0.00314
86.72,0.00318
86.73,0.00322
86.74,0.00324
86.75,0.00322
86.76,0.00317
86.77,0.00313
86.78,0.00311
86.79,0.00313
86.8,0.00317
86.81,0.00323
86.82,0.00327
86.83,0.00326
86.84,0.00318
86.85,0.00303
86.86,0.00286
86.87,0.00268
86.88,0.00253
86.89,0.00241
86.9,0.00231
86.91,0.00223
86.92,0.00215
86.93,0.00208
86.94,0.00201
86.95,0.00197
86.96,0.00196
86.97,0.00198
86.98,0.00204
86.99,0.00212
87,0.00221
87.01,0.00229
87.02,0.00234
87.03,0.00237
87.04,0.00238
87.05,0.00241
87.06,0.00245
87.07,0.00253
87.08,0.00262
87.09,0.00273
87.1,0.00281
87.11,0.00285
87.12,0.00282
87.13,0.00274
87.14,0.00263
87.15,0.00253
87.16,0.00246
87.17,0.00242
87.18,0.00242
87.19,0.00244
87.2,0.00248
87.21,0.00251
87.22,0.00254
87.23,0.00258
87.24,0.00264
87.25,0.00274
87.26,0.00288
87.27,0.00305
87.28,0.00323
87.29,0.00339
87.3,0.00352
87.31,0.00361
87.32,0.00369
87.33,0.00379
87.34,0.00393
87.35,0.00413
87.36,0.00435
87.37,0.00456
87.38,0.00469
87.39,0.00469
87.4,0.00454
87.41,0.00427
87.42,0.00395
87.43,0.00361
87.44,0.00331
87.45,0.00306
87.46,0.00286
87.47,0.0027
87.48,0.00257
87.49,0.00247
87.5,0.00241
87.51,0.00239
87.52,0.00242
87.53,0.00249
87.54,0.00259
87.55,0.00271
87.56,0.00282
87.57,0.0029
87.58,0.00295
87.59,0.00298
87.6,0.003
87.61,0.00305
87.62,0.00313
87.63,0.00323
87.64,0.00334
87.65,0.0034
87.66,0.00339
87.67,0.00328
87.68,0.0031
87.69,0.00287
87.7,0.00264
87.71,0.00243
87.72,0.00225
87.73,0.00211
87.74,0.00201
87.75,0.00194
87.76,0.00187
87.77,0.00183
87.78,0.00179
87.79,0.00178
87.8,0.0018
87.81,0.00184
87.82,0.0019
87.83,0.00197
87.84,0.00205
87.85,0.00212
87.86,0.00218
87.87,0.00225
87.88,0.00235
87.89,0.00247
87.9,0.00262
87.91,0.0028
87.92,0.00298
87.93,0.00312
87.94,0.0032
87.95,0.00319
87.96,0.00312
87.97,0.00301
87.98,0.0029
87.99,0.00282
88,0.00278
88.01,0.00277
88.02,0.00279
88.03,0.0028
88.04,0.00281
88.05,0.00281
88.06,0.00282
88.07,0.00286
88.08,0.00294
88.09,0.00306
88.1,0.00321
88.11,0.00335
88.12,0.00344
88.13,0.00347
88.14,0.00343
88.15,0.00335
88.16,0.00325
88.17,0.00318
88.18,0.00315
88.19,0.00314
88.2,0.00315
88.21,0.00315
88.22,0.00312
88.23,0.00307
88.24,0.00302
88.25,0.00298
88.26,0.00298
88.27,0.00302
88.28,0.00309
88.29,0.00317
88.3,0.00323
88.31,0.00323
88.32,0.00317
88.33,0.00307
88.34,0.00294
88.35,0.00283
88.36,0.00275
88.37,0.0027
88.38,0.00268
88.39,0.00267
88.4,0.00266
88.41,0.00265
88.42,0.00267
88.43,0.00271
88.44,0.0028
88.45,0.00294
88.46,0.00311
88.47,0.00329
88.48,0.00346
88.49,0.00357
88.5,0.00359
88.51,0.00355
88.52,0.00346
88.53,0.00336
88.54,0.0033
88.55,0.00327
88.56,0.00326
88.57,0.00327
88.58,0.00327
88.59,0.00323
88.6,0.00317
88.61,0.0031
88.62,0.00305
88.63,0.00303
88.64,0.00306
88.65,0.00313
88.66,0.00321
88.67,0.00328
88.68,0.0033
88.69,0.00329
88.7,0.00324
88.71,0.00319
88.72,0.00316
88.73,0.00316
88.74,0.00319
88.75,0.00322
88.76,0.00323
88.77,0.0032
88.78,0.00311
88.79,0.00298
88.8,0.00285
88.81,0.00273
88.82,0.00265
88.83,0.00261
88.84,0.0026
88.85,0.00261
88.86,0.00263
88.87,0.00265
88.88,0.00268
88.89,0.00274
88.9,0.00283
88.91,0.00296
88.92,0.00312
88.93,0.00328
88.94,0.00341
88.95,0.00347
88.96,0.00344
88.97,0.00333
88.98,0.00316
88.99,0.00299
89,0.00284
89.01,0.00271
89.02,0.00262
89.03,0.00255
89.04,0.00247
89.05,0.00238
89.06,0.00227
89.07,0.00216
89.08,0.00207
89.09,0.00199
89.1,0.00194
89.11,0.00192
89.12,0.00192
89.13,0.00192
89.14,0.00193
89.15,0.00193
89.16,0.00194
89.17,0.00197
89.18,0.00202
89.19,0.00209
89.2,0.00217
89.21,0.00225
89.22,0.0023
89.23,0.00231
89.24,0.00225
89.25,0.00216
89.26,0.00205
89.27,0.00194
89.28,0.00185
89.29,0.00178
89.3,0.00174
89.31,0.00172
89.32,0.00172
89.33,0.00174
89.34,0.00177
89.35,0.00182
89.36,0.0019
89.37,0.00201
89.38,0.00214
89.39,0.00228
89.4,0.0024
89.41,0.00247
89.42,0.00249
89.43,0.00245
89.44,0.00238
89.45,0.0023
89.46,0.00224
89.47,0.0022
89.48,0.00219
89.49,0.00219
89.5,0.00219
89.51,0.00218
89.52,0.00216
89.53,0.00214
89.54,0.00214
89.55,0.00216
89.56,0.00221
89.57,0.00228
89.58,0.00235
89.59,0.0024
89.6,0.00242
89.61,0.0024
89.62,0.00235
89.63,0.0023
89.64,0.00226
89.65,0.00225
89.66,0.00226
89.67,0.00228
89.68,0.00229
89.69,0.00229
89.7,0.00226
89.71,0.00221
89.72,0.00216
89.73,0.00212
89.74,0.0021
89.75,0.00211
89.76,0.00213
89.77,0.00214
89.78,0.00213
89.79,0.00208
89.8,0.00201
89.81,0.00192
89.82,0.00184
89.83,0.00177
89.84,0.00173
89.85,0.0017
89.86,0.00168
89.87,0.00166
89.88,0.00163
89.89,0.0016
89.9,0.00156
89.91,0.00154
89.92,0.00153
89.93,0.00154
89.94,0.00156
89.95,0.00158
89.96,0.0016
89.97,0.0016
89.98,0.00159
89.99,0.00157
90,0.00155
90.01,0.00155
90.02,0.00156
90.03,0.00159
90.04,0.00163
90.05,0.00168
90.06,0.00173
90.07,0.00177
90.08,0.00182
90.09,0.00188
90.1,0.00196
90.11,0.00206
90.12,0.00218
90.13,0.0023
90.14,0.00241
90.15,0.00248
90.16,0.00252
90.17,0.00254
90.18,0.00255
90.19,0.00257
90.2,0.00263
90.21,0.00271
90.22,0.0028
90.23,0.00289
90.24,0.00295
90.25,0.00297
90.26,0.00297
90.27,0.00296
90.28,0.00297
90.29,0.003
90.3,0.00307
90.31,0.00316
90.32,0.00324
90.33,0.00329
90.34,0.0033
90.35,0.00327
90.36,0.00322
90.37,0.00318
90.38,0.00317
90.39,0.00319
90.4,0.00324
90.41,0.00329
90.42,0.00333
90.43,0.00332
90.44,0.00327
90.45,0.0032
90.46,0.00314
90.47,0.00309
90.48,0.00309
90.49,0.00312
90.5,0.00317
90.51,0.00323
90.52,0.00327
90.53,0.0033
90.54,0.00333
90.55,0.00338
90.56,0.00346
90.57,0.00359
90.58,0.00374
90.59,0.00391
90.6,0.00406
90.61,0.00416
90.62,0.0042
90.63,0.00419
90.64,0.00417
90.65,0.00417
90.66,0.00421
90.67,0.00427
90.68,0.00434
90.69,0.00437
90.7,0.00432
90.71,0.00417
90.72,0.00393
90.73,0.00364
90.74,0.00334
90.75,0.00306
90.76,0.00282
90.77,0.00263
90.78,0.00249
90.79,0.0024
90.8,0.00234
90.81,0.00233
90.82,0.00235
90.83,0.00241
90.84,0.00252
90.85,0.00265
90.86,0.0028
90.87,0.00294
90.88,0.00305
90.89,0.00311
90.9,0.00311
90.91,0.00308
90.92,0.00304
90.93,0.00302
90.94,0.00302
90.95,0.00305
90.96,0.00308
90.97,0.0031
90.98,0.00309
90.99,0.00302
91,0.00292
91.01,0.0028
91.02,0.00269
91.03,0.00261
91.04,0.00255
91.05,0.00251
91.06,0.00248
91.07,0.00246
91.08,0.00244
91.09,0.00243
91.1,0.00244
91.11,0.00247
91.12,0.00254
91.13,0.00264
91.14,0.00276
91.15,0.00287
91.16,0.00297
91.17,0.00303
91.18,0.00307
91.19,0.00311
91.2,0.00315
91.21,0.00322
91.22,0.00331
91.23,0.00341
91.24,0.00347
91.25,0.00346
91.26,0.00337
91.27,0.00319
91.28,0.00297
91.29,0.00272
91.3,0.00249
91.31,0.00228
91.32,0.00211
91.33,0.00197
91.34,0.00186
91.35,0.00176
91.36,0.00168
91.37,0.00161
91.38,0.00156
91.39,0.00152
91.4,0.00151
91.41,0.00151
91.42,0.00153
91.43,0.00156
91.44,0.00159
91.45,0.00161
91.46,0.00163
91.47,0.00166
91.48,0.0017
91.49,0.00176
91.5,0.00183
91.51,0.00191
91.52,0.002
91.53,0.00206
91.54,0.0021
91.55,0.00212
91.56,0.00211
91.57,0.00211
91.58,0.00212
91.59,0.00213
91.6,0.00216
91.61,0.00219
91.62,0.00221
91.63,0.00221
91.64,0.00221
91.65,0.00221
91.66,0.00223
91.67,0.00228
91.68,0.00235
91.69,0.00244
91.7,0.00253
91.71,0.00261
91.72,0.00267
91.73,0.00271
91.74,0.00276
91.75,0.00283
91.76,0.00292
91.77,0.00303
91.78,0.00314
91.79,0.00322
91.8,0.00324
91.81,0.00319
91.82,0.00306
91.83,0.00289
91.84,0.00269
91.85,0.0025
91.86,0.00234
91.87,0.00222
91.88,0.00213
91.89,0.00207
91.9,0.00202
91.91,0.002
91.92,0.00199
91.93,0.00199
91.94,0.00202
91.95,0.00207
91.96,0.00214
91.97,0.00223
91.98,0.00231
91.99,0.00237
92,0.00242
92.01,0.00244
92.02,0.00246
92.03,0.00248
92.04,0.00253
92.05,0.0026
92.06,0.00268
92.07,0.00276
92.08,0.00281
92.09,0.00283
92.1,0.0028
92.11,0.00275
92.12,0.00268
92.13,0.00262
92.14,0.00258
92.15,0.00256
92.16,0.00254
92.17,0.00253
92.18,0.00251
92.19,0.00249
92.2,0.00249
92.21,0.0025
92.22,0.00254
92.23,0.00261
92.24,0.0027
92.25,0.00279
92.26,0.00287
92.27,0.00292
92.28,0.00294
92.29,0.00294
92.3,0.00295
92.31,0.00298
92.32,0.00303
92.33,0.00309
92.34,0.00316
92.35,0.0032
92.36,0.00319
92.37,0.00314
92.38,0.00306
92.39,0.00297
92.4,0.00289
92.41,0.00284
92.42,0.00281
92.43,0.00281
92.44,0.0028
92.45,0.00279
92.46,0.00276
92.47,0.00271
92.48,0.00266
92.49,0.00263
92.5,0.00263
92.51,0.00265
92.52,0.00271
92.53,0.00279
92.54,0.00288
92.55,0.00297
92.56,0.00306
92.57,0.00316
92.58,0.00328
92.59,0.00342
92.6,0.00358
92.61,0.00374
92.62,0.00386
92.63,0.00391
92.64,0.00386
92.65,0.00371
92.66,0.00348
92.67,0.00322
92.68,0.00296
92.69,0.00272
92.7,0.0025
92.71,0.00232
92.72,0.00217
92.73,0.00203
92.74,0.00191
92.75,0.0018
92.76,0.00169
92.77,0.00161
92.78,0.00155
92.79,0.00151
92.8,0.0015
92.81,0.00152
92.82,0.00155
92.83,0.00161
92.84,0.00168
92.85,0.00177
92.86,0.00188
92.87,0.00201
92.88,0.00214
92.89,0.00228
92.9,0.00239
92.91,0.00245
92.92,0.00245
92.93,0.00239
92.94,0.00228
92.95,0.00214
92.96,0.002
92.97,0.00186
92.98,0.00175
92.99,0.00167
93,0.00161
93.01,0.00157
93.02,0.00157
93.03,0.00159
93.04,0.00163
93.05,0.00169
93.06,0.00178
93.07,0.00186
93.08,0.00194
93.09,0.00199
93.1,0.00202
93.11,0.00203
93.12,0.00202
93.13,0.00202
93.14,0.00202
93.15,0.00205
93.16,0.00208
93.17,0.0021
93.18,0.00211
93.19,0.00208
93.2,0.00202
93.21,0.00192
93.22,0.00181
93.23,0.0017
93.24,0.0016
93.25,0.00151
93.26,0.00143
93.27,0.00138
93.28,0.00133
93.29,0.00131
93.3,0.00129
93.31,0.00129
93.32,0.00132
93.33,0.00136
93.34,0.00143
93.35,0.00152
93.36,0.00163
93.37,0.00175
93.38,0.00189
93.39,0.00202
93.4,0.00217
93.41,0.00232
93.42,0.00248
93.43,0.00264
93.44,0.00279
93.45,0.0029
93.46,0.00296
93.47,0.00294
93.48,0.00285
93.49,0.00272
93.5,0.00257
93.51,0.00242
93.52,0.0023
93.53,0.00221
93.54,0.00216
93.55,0.00214
93.56,0.00216
93.57,0.00221
93.58,0.0023
93.59,0.00243
93.6,0.00258
93.61,0.00276
93.62,0.00293
93.63,0.00307
93.64,0.00316
93.65,0.00317
93.66,0.00312
93.67,0.00301
93.68,0.00289
93.69,0.00277
93.7,0.00268
93.71,0.00261
93.72,0.00257
93.73,0.00253
93.74,0.0025
93.75,0.00245
93.76,0.00238
93.77,0.00229
93.78,0.00219
93.79,0.0021
93.8,0.00202
93.81,0.00195
93.82,0.0019
93.83,0.00185
93.84,0.00181
93.85,0.00178
93.86,0.00176
93.87,0.00177
93.88,0.0018
93.89,0.00185
93.9,0.00193
93.91,0.00203
93.92,0.00213
93.93,0.00223
93.94,0.0023
93.95,0.00234
93.96,0.00237
93.97,0.00238
93.98,0.00239
93.99,0.00239
94,0.00238
94.01,0.00235
94.02,0.00229
94.03,0.0022
94.04,0.0021
94.05,0.00199
94.06,0.00188
94.07,0.0018
94.08,0.00173
94.09,0.00169
94.1,0.00167
94.11,0.00165
94.12,0.00165
94.13,0.00165
