GENERAL$,
94.47,0.00374
94.48,0.00377
94.49,0.00383
94.5,0.00392
94.51,0.00404
94.52,0.00416
94.53,0.00428
94.54,0.00438
94.55,0.00444
94.56,0.00446
94.57,0.00447
94.58,0.00446
94.59,0.00447
94.6,0.00448
94.61,0.00448
94.62,0.00444
94.63,0.00437
94.64,0.00423
94.65,0.00404
94.66,0.00381
94.67,0.00357
94.68,0.00334
94.69,0.00313
94.7,0.00296
94.71,0.00283
94.72,0.00274
94.73,0.00268
94.74,0.00267
94.75,0.00268
94.76,0.00273
94.77,0.00281
94.78,0.00291
94.79,0.00302
94.8,0.00313
94.81,0.00323
94.82,0.00333
94.83,0.00342
94.84,0.00351
94.85,0.00362
94.86,0.00374
94.87,0.00386
94.88,0.00396
94.89,0.00402
94.9,0.00402
94.91,0.00396
94.92,0.00386
94.93,0.00373
94.94,0.0036
94.95,0.00348
94.96,0.00338
94.97,0.00331
94.98,0.00325
94.99,0.00321
95,0.00318
95.01,0.00317
95.02,0.0032
95.03,0.00325
95.04,0.00334
95.05,0.00345
95.06,0.00355
95.07,0.00364
95.08,0.00369
95.09,0.00369
95.1,0.00366
95.11,0.0036
95.12,0.00355
95.13,0.0035
95.14,0.00347
95.15,0.00345
95.16,0.00343
95.17,0.0034
95.18,0.00334
95.19,0.00324
95.2,0.00312
95.21,0.00298
95.22,0.00283
95.23,0.0027
95.24,0.0026
95.25,0.00254
95.26,0.00251
95.27,0.00252
95.28,0.00257
95.29,0.00263
95.3,0.00273
95.31,0.00284
95.32,0.00296
95.33,0.00308
95.34,0.00318
95.35,0.00325
95.36,0.00327
95.37,0.00323
95.38,0.00315
95.39,0.00304
95.4,0.00292
95.41,0.0028
95.42,0.00269
95.43,0.00261
95.44,0.00256
95.45,0.00253
95.46,0.00251
95.47,0.00251
95.48,0.00252
95.49,0.00254
95.5,0.00257
95.51,0.0026
95.52,0.00262
95.53,0.00262
95.54,0.0026
95.55,0.00256
95.56,0.00252
95.57,0.00248
95.58,0.00246
95.59,0.00247
95.6,0.00251
95.61,0.00257
95.62,0.00265
95.63,0.00274
95.64,0.00284
95.65,0.00294
95.66,0.00303
95.67,0.00312
95.68,0.00321
95.69,0.0033
95.7,0.00338
95.71,0.00343
95.72,0.00345
95.73,0.00344
95.74,0.0034
95.75,0.00337
95.76,0.00334
95.77,0.00334
95.78,0.00337
95.79,0.00341
95.8,0.00346
95.81,0.0035
95.82,0.00352
95.83,0.00353
95.84,0.00352
95.85,0.0035
95.86,0.00349
95.87,0.00348
95.88,0.00347
95.89,0.00346
95.9,0.00342
95.91,0.00335
95.92,0.00326
95.93,0.00316
95.94,0.00306
95.95,0.00299
95.96,0.00293
95.97,0.00291
95.98,0.00291
95.99,0.00292
96,0.00293
96.01,0.00294
96.02,0.00295
96.03,0.00294
96.04,0.00293
96.05,0.00292
96.06,0.0029
96.07,0.00289
96.08,0.00287
96.09,0.00285
96.1,0.00281
96.11,0.00276
96.12,0.00271
96.13,0.00267
96.14,0.00264
96.15,0.00263
96.16,0.00266
96.17,0.00274
96.18,0.00285
96.19,0.00299
96.2,0.00316
96.21,0.00334
96.22,0.00354
96.23,0.00373
96.24,0.0039
96.25,0.00403
96.26,0.00411
96.27,0.0041
96.28,0.00402
96.29,0.00387
96.3,0.00368
96.31,0.00348
96.32,0.00328
96.33,0.00311
96.34,0.00297
96.35,0.00286
96.36,0.00277
96.37,0.0027
96.38,0.00265
96.39,0.00261
96.4,0.00258
96.41,0.00257
96.42,0.00256
96.43,0.00256
96.44,0.00256
96.45,0.00254
96.46,0.00252
96.47,0.00248
96.48,0.00245
96.49,0.00244
96.5,0.00245
96.51,0.00249
96.52,0.00255
96.53,0.00264
96.54,0.00273
96.55,0.00282
96.56,0.0029
96.57,0.00295
96.58,0.00296
96.59,0.00295
96.6,0.0029
96.61,0.00283
96.62,0.00275
96.63,0.00266
96.64,0.00255
96.65,0.00244
96.66,0.00232
96.67,0.0022
96.68,0.0021
96.69,0.00202
96.7,0.00197
96.71,0.00194
96.72,0.00194
96.73,0.00197
96.74,0.00203
96.75,0.0021
96.76,0.00218
96.77,0.00226
96.78,0.00234
96.79,0.0024
96.8,0.00245
96.81,0.00248
96.82,0.00247
96.83,0.00242
96.84,0.00234
96.85,0.00225
96.86,0.00215
96.87,0.00205
96.88,0.00197
96.89,0.00191
96.9,0.00187
96.91,0.00185
96.92,0.00185
96.93,0.00187
96.94,0.0019
96.95,0.00194
96.96,0.00198
96.97,0.00203
96.98,0.00208
96.99,0.00212
97,0.00216
97.01,0.0022
97.02,0.00224
97.03,0.00229
97.04,0.00236
97.05,0.00244
97.06,0.00255
97.07,0.00267
97.08,0.00279
97.09,0.00291
97.1,0.003
97.11,0.00308
97.12,0.00313
97.13,0.00317
97.14,0.0032
97.15,0.00322
97.16,0.00324
97.17,0.00324
97.18,0.00321
97.19,0.00317
97.2,0.0031
97.21,0.00302
97.22,0.00295
97.23,0.00289
97.24,0.00286
97.25,0.00286
97.26,0.00289
97.27,0.00293
97.28,0.00298
97.29,0.00304
97.3,0.00311
97.31,0.00319
97.32,0.00329
97.33,0.0034
97.34,0.00351
97.35,0.00362
97.36,0.0037
97.37,0.00376
97.38,0.00378
97.39,0.00376
97.4,0.00372
97.41,0.00367
97.42,0.00361
97.43,0.00357
97.44,0.00353
97.45,0.00349
97.46,0.00345
97.47,0.0034
97.48,0.00333
97.49,0.00326
97.5,0.00318
97.51,0.0031
97.52,0.00303
97.53,0.00297
97.54,0.00292
97.55,0.0029
97.56,0.00289
97.57,0.0029
97.58,0.00293
97.59,0.00298
97.6,0.00305
97.61,0.00314
97.62,0.00324
97.63,0.00334
97.64,0.00344
97.65,0.00352
97.66,0.00359
97.67,0.00363
97.68,0.00367
97.69,0.00369
97.7,0.0037
97.71,0.00371
97.72,0.00371
97.73,0.0037
97.74,0.00368
97.75,0.00364
97.76,0.00359
97.77,0.00354
97.78,0.0035
97.79,0.00346
97.8,0.00342
97.81,0.00339
97.82,0.00336
97.83,0.00332
97.84,0.00327
97.85,0.00322
97.86,0.00317
97.87,0.00312
97.88,0.0031
97.89,0.00308
97.9,0.00308
97.91,0.00307
97.92,0.00305
97.93,0.00302
97.94,0.00296
97.95,0.00289
97.96,0.00282
97.97,0.00274
97.98,0.00266
97.99,0.0026
98,0.00255
98.01,0.00252
98.02,0.00251
98.03,0.00251
98.04,0.00252
98.05,0.00253
98.06,0.00255
98.07,0.00257
98.08,0.00258
98.09,0.00258
98.1,0.00257
98.11,0.00254
98.12,0.00249
98.13,0.00243
98.14,0.00235
98.15,0.00226
98.16,0.00217
98.17,0.00209
98.18,0.00201
98.19,0.00194
98.2,0.0019
98.21,0.00187
98.22,0.00185
98.23,0.00185
98.24,0.00184
98.25,0.00183
98.26,0.00182
98.27,0.00182
98.28,0.00182
98.29,0.00182
98.3,0.00184
98.31,0.00187
98.32,0.00191
98.33,0.00197
98.34,0.00204
98.35,0.00212
98.36,0.0022
98.37,0.00228
98.38,0.00234
98.39,0.00239
98.4,0.00241
98.41,0.00243
98.42,0.00242
98.43,0.00242
98.44,0.0024
98.45,0.00237
98.46,0.00234
98.47,0.00228
98.48,0.00221
98.49,0.00213
98.5,0.00204
98.51,0.00195
98.52,0.00188
98.53,0.00182
98.54,0.00179
98.55,0.00179
98.56,0.0018
98.57,0.00184
98.58,0.00189
98.59,0.00197
98.6,0.00206
98.61,0.00217
98.62,0.00229
98.63,0.00242
98.64,0.00253
98.65,0.00262
98.66,0.00268
98.67,0.00271
98.68,0.0027
98.69,0.00267
98.7,0.00262
98.71,0.00256
98.72,0.00251
98.73,0.00245
98.74,0.0024
98.75,0.00236
98.76,0.00231
98.77,0.00227
98.78,0.00224
98.79,0.00221
98.8,0.00218
98.81,0.00215
98.82,0.00212
98.83,0.0021
98.84,0.00208
98.85,0.00207
98.86,0.00207
98.87,0.00208
98.88,0.00211
98.89,0.00216
98.9,0.00222
98.91,0.0023
98.92,0.00239
98.93,0.00249
98.94,0.00259
98.95,0.00269
98.96,0.00279
98.97,0.00287
98.98,0.00296
98.99,0.00302
99,0.00307
99.01,0.0031
99.02,0.0031
99.03,0.00306
99.04,0.003
99.05,0.00293
99.06,0.00284
99.07,0.00276
99.08,0.0027
99.09,0.00267
99.1,0.00266
99.11,0.00269
99.12,0.00276
99.13,0.00286
99.14,0.00301
99.15,0.00319
99.16,0.0034
99.17,0.00363
99.18,0.00387
99.19,0.0041
99.2,0.00429
99.21,0.00443
99.22,0.0045
99.23,0.00451
99.24,0.00448
99.25,0.00443
99.26,0.00437
99.27,0.00432
99.28,0.00427
99.29,0.00421
99.3,0.00413
99.31,0.00402
99.32,0.00388
99.33,0.00372
99.34,0.00355
99.35,0.00337
99.36,0.00319
99.37,0.00302
99.38,0.00286
99.39,0.00272
99.4,0.00259
99.41,0.0025
99.42,0.00243
99.43,0.00239
99.44,0.00239
99.45,0.00242
99.46,0.00248
99.47,0.00257
99.48,0.00269
99.49,0.00283
99.5,0.00299
99.51,0.00315
99.52,0.00332
99.53,0.00347
99.54,0.00359
99.55,0.00368
99.56,0.00372
99.57,0.00373
99.58,0.00368
99.59,0.0036
99.6,0.00348
99.61,0.00333
99.62,0.00317
99.63,0.00298
99.64,0.00279
99.65,0.0026
99.66,0.00242
99.67,0.00226
99.68,0.00212
99.69,0.002
99.7,0.00191
99.71,0.00185
99.72,0.0018
99.73,0.00178
99.74,0.00176
99.75,0.00175
99.76,0.00173
99.77,0.00172
99.78,0.0017
99.79,0.00167
99.8,0.00165
99.81,0.00164
99.82,0.00164
99.83,0.00165
99.84,0.00168
99.85,0.00172
99.86,0.00179
99.87,0.00187
99.88,0.00197
99.89,0.00208
99.9,0.00218
99.91,0.00228
99.92,0.00237
99.93,0.00243
99.94,0.00248
99.95,0.00249
99.96,0.00249
99.97,0.00248
99.98,0.00246
99.99,0.00245
100,0.00246
100.01,0.00247
100.02,0.0025
100.03,0.00253
100.04,0.00256
100.05,0.00258
100.06,0.00259
100.07,0.00258
100.08,0.00258
100.09,0.00258
100.1,0.00259
100.11,0.00259
100.12,0.00259
100.13,0.00258
100.14,0.00255
100.15,0.00251
100.16,0.00247
100.17,0.00244
100.18,0.00241
100.19,0.00241
100.2,0.00242
100.21,0.00246
100.22,0.0025
100.23,0.00254
100.24,0.00259
100.25,0.00264
100.26,0.00269
100.27,0.00274
100.28,0.0028
100.29,0.00285
100.3,0.00288
100.31,0.00291
100.32,0.0029
100.33,0.00288
100.34,0.00283
100.35,0.00277
100.36,0.00271
100.37,0.00264
100.38,0.00257
100.39,0.0025
100.4,0.00244
100.41,0.00239
100.42,0.00234
100.43,0.0023
100.44,0.00227
100.45,0.00225
100.46,0.00224
100.47,0.00222
100.48,0.00221
100.49,0.00218
100.5,0.00215
100.51,0.00211
100.52,0.00206
100.53,0.00201
100.54,0.00195
100.55,0.0019
100.56,0.00186
100.57,0.00182
100.58,0.00178
100.59,0.00176
100.6,0.00174
100.61,0.00174
100.62,0.00176
100.63,0.00178
100.64,0.0018
100.65,0.00183
100.66,0.00184
100.67,0.00185
100.68,0.00185
100.69,0.00183
100.7,0.00182
100.71,0.0018
100.72,0.00179
100.73,0.00179
100.74,0.0018
100.75,0.00183
100.76,0.00187
100.77,0.00192
100.78,0.00199
100.79,0.00208
100.8,0.00218
100.81,0.00231
100.82,0.00244
100.83,0.00259
100.84,0.00275
100.85,0.00289
100.86,0.00302
100.87,0.00311
100.88,0.00316
100.89,0.00317
100.9,0.00314
100.91,0.0031
100.92,0.00305
100.93,0.00301
100.94,0.00298
100.95,0.00294
100.96,0.0029
100.97,0.00284
100.98,0.00276
100.99,0.00267
101,0.00256
101.01,0.00245
101.02,0.00234
101.03,0.00224
101.04,0.00215
101.05,0.00206
101.06,0.00198
101.07,0.0019
101.08,0.00182
101.09,0.00175
101.1,0.0017
101.11,0.00165
101.12,0.00162
101.13,0.00161
101.14,0.00162
101.15,0.00164
101.16,0.00169
101.17,0.00175
101.18,0.00182
101.19,0.0019
101.2,0.00198
101.21,0.00205
101.22,0.00209
101.23,0.00212
101.24,0.00213
101.25,0.00213
101.26,0.00212
101.27,0.00211
101.28,0.0021
101.29,0.00208
101.3,0.00207
101.31,0.00205
101.32,0.00203
101.33,0.00201
101.34,0.00199
101.35,0.00198
101.36,0.00198
101.37,0.002
101.38,0.00203
101.39,0.00207
101.4,0.00211
101.41,0.00215
101.42,0.00218
101.43,0.00219
101.44,0.00218
101.45,0.00214
101.46,0.00208
101.47,0.00203
101.48,0.00197
101.49,0.00193
101.5,0.0019
101.51,0.00188
101.52,0.00188
101.53,0.00189
101.54,0.00191
101.55,0.00194
101.56,0.00198
101.57,0.00203
101.58,0.00209
101.59,0.00215
101.6,0.00221
101.61,0.00225
101.62,0.00227
101.63,0.00227
101.64,0.00225
101.65,0.00221
101.66,0.00217
101.67,0.00214
101.68,0.00212
101.69,0.00211
101.7,0.00211
101.71,0.00213
101.72,0.00214
101.73,0.00216
101.74,0.00219
101.75,0.00222
101.76,0.00226
101.77,0.00228
101.78,0.0023
101.79,0.0023
101.8,0.00229
101.81,0.00225
101.82,0.00219
101.83,0.00213
101.84,0.00206
101.85,0.002
101.86,0.00194
101.87,0.0019
101.88,0.00187
101.89,0.00186
101.9,0.00187
101.91,0.00189
101.92,0.00193
101.93,0.00198
101.94,0.00205
101.95,0.00211
101.96,0.00216
101.97,0.0022
101.98,0.00222
101.99,0.0022
102,0.00216
102.01,0.00209
102.02,0.00201
102.03,0.00192
102.04,0.00183
102.05,0.00175
102.06,0.00167
102.07,0.0016
102.08,0.00154
102.09,0.0015
102.1,0.00148
102.11,0.00147
102.12,0.00147
102.13,0.00148
102.14,0.0015
102.15,0.00152
102.16,0.00153
102.17,0.00154
102.18,0.00155
102.19,0.00155
102.2,0.00156
102.21,0.00157
102.22,0.00159
102.23,0.00161
102.24,0.00165
102.25,0.00169
102.26,0.00173
102.27,0.00177
102.28,0.0018
102.29,0.00182
102.3,0.00183
102.31,0.00184
102.32,0.00184
102.33,0.00183
102.34,0.00182
102.35,0.00179
102.36,0.00175
102.37,0.0017
102.38,0.00164
102.39,0.00157
102.4,0.00151
102.41,0.00145
102.42,0.00141
102.43,0.00137
102.44,0.00135
102.45,0.00134
102.46,0.00134
102.47,0.00135
102.48,0.00136
102.49,0.00139
102.5,0.00142
102.51,0.00145
102.52,0.00149
102.53,0.00153
102.54,0.00156
102.55,0.00158
102.56,0.00158
102.57,0.00157
102.58,0.00156
102.59,0.00153
102.6,0.00151
102.61,0.00148
102.62,0.00146
102.63,0.00144
102.64,0.00142
102.65,0.00142
102.66,0.00142
102.67,0.00144
102.68,0.00147
102.69,0.0015
102.7,0.00155
102.71,0.0016
102.72,0.00165
102.73,0.0017
102.74,0.00174
102.75,0.00178
102.76,0.00182
102.77,0.00186
102.78,0.00192
102.79,0.00198
102.8,0.00206
102.81,0.00215
102.82,0.00225
102.83,0.00236
102.84,0.00247
102.85,0.00259
102.86,0.00272
102.87,0.00286
102.88,0.003
102.89,0.00314
102.9,0.00326
102.91,0.00334
102.92,0.00337
102.93,0.00334
102.94,0.00325
102.95,0.0031
102.96,0.00292
102.97,0.00273
102.98,0.00253
102.99,0.00235
103,0.0022
103.01,0.00207
103.02,0.00196
103.03,0.00189
103.04,0.00184
103.05,0.00182
103.06,0.00182
103.07,0.00184
103.08,0.00187
103.09,0.00192
103.1,0.00197
103.11,0.00204
103.12,0.0021
103.13,0.00217
103.14,0.00226
103.15,0.00235
103.16,0.00246
103.17,0.00257
103.18,0.00269
103.19,0.00281
103.2,0.00293
103.21,0.00303
103.22,0.00312
103.23,0.0032
103.24,0.00328
103.25,0.00334
103.26,0.0034
103.27,0.00345
103.28,0.00346
103.29,0.00345
103.3,0.00341
103.31,0.00335
103.32,0.00328
103.33,0.0032
103.34,0.00314
103.35,0.00309
103.36,0.00307
103.37,0.00307
103.38,0.00308
103.39,0.00311
103.4,0.00314
103.41,0.00318
103.42,0.00323
103.43,0.00328
103.44,0.00335
103.45,0.00343
103.46,0.0035
103.47,0.00356
103.48,0.00359
103.49,0.00357
103.5,0.00352
103.51,0.00342
103.52,0.0033
103.53,0.00316
103.54,0.00301
103.55,0.00287
103.56,0.00274
103.57,0.00262
103.58,0.00251
103.59,0.00241
103.6,0.00233
103.61,0.00227
103.62,0.00223
103.63,0.00221
103.64,0.0022
103.65,0.0022
103.66,0.00221
103.67,0.00223
103.68,0.00225
103.69,0.00227
103.7,0.0023
103.71,0.00234
103.72,0.00239
103.73,0.00245
103.74,0.00251
103.75,0.00256
103.76,0.0026
103.77,0.00262
103.78,0.00263
103.79,0.00263
103.8,0.00261
103.81,0.0026
103.82,0.00257
103.83,0.00254
103.84,0.0025
103.85,0.00245
103.86,0.00238
103.87,0.00231
103.88,0.00223
103.89,0.00217
103.9,0.00211
103.91,0.00207
103.92,0.00205
103.93,0.00203
103.94,0.00201
103.95,0.00199
103.96,0.00196
103.97,0.00192
103.98,0.00187
103.99,0.00181
104,0.00175
104.01,0.0017
104.02,0.00165
104.03,0.00161
104.04,0.00157
104.05,0.00154
104.06,0.00152
104.07,0.00149
104.08,0.00148
104.09,0.00147
104.1,0.00147
104.11,0.00147
104.12,0.00148
104.13,0.0015
104.14,0.00152
104.15,0.00154
104.16,0.00157
104.17,0.00162
104.18,0.00168
104.19,0.00175
104.2,0.00183
104.21,0.00191
104.22,0.002
104.23,0.00207
104.24,0.00214
104.25,0.00219
104.26,0.00222
104.27,0.00224
104.28,0.00226
104.29,0.00228
104.3,0.0023
104.31,0.00232
104.32,0.00232
104.33,0.00233
104.34,0.00232
104.35,0.00231
104.36,0.00231
104.37,0.00231
104.38,0.00231
104.39,0.00233
104.4,0.00236
104.41,0.00239
104.42,0.00242
104.43,0.00245
104.44,0.00247
104.45,0.00248
104.46,0.0025
104.47,0.00253
104.48,0.00257
104.49,0.00263
104.5,0.0027
104.51,0.00278
104.52,0.00286
104.53,0.00294
104.54,0.00302
104.55,0.0031
104.56,0.00319
104.57,0.00328
104.58,0.00337
104.59,0.00345
104.6,0.0035
104.61,0.00353
104.62,0.00351
104.63,0.00345
104.64,0.00337
104.65,0.00326
104.66,0.00315
104.67,0.00305
104.68,0.00295
104.69,0.00287
104.7,0.0028
104.71,0.00274
104.72,0.00269
104.73,0.00265
104.74,0.00263
104.75,0.00263
104.76,0.00264
104.77,0.00266
104.78,0.00269
104.79,0.00273
104.8,0.00276
104.81,0.00278
104.82,0.0028
104.83,0.00282
104.84,0.00284
104.85,0.00287
104.86,0.00291
104.87,0.00295
104.88,0.00297
104.89,0.00299
104.9,0.00298
104.91,0.00295
104.92,0.0029
104.93,0.00285
104.94,0.00279
104.95,0.00272
104.96,0.00266
104.97,0.0026
104.98,0.00253
104.99,0.00245
105,0.00237
105.01,0.0023
105.02,0.00223
105.03,0.00218
105.04,0.00214
105.05,0.00211
105.06,0.0021
105.07,0.00209
105.08,0.00209
105.09,0.00209
105.1,0.0021
105.11,0.0021
105.12,0.00212
105.13,0.00214
105.14,0.00216
105.15,0.00219
105.16,0.00221
105.17,0.00223
105.18,0.00223
105.19,0.00222
105.2,0.0022
105.21,0.00216
105.22,0.00213
105.23,0.00209
105.24,0.00207
105.25,0.00204
105.26,0.00203
105.27,0.00201
105.28,0.00201
105.29,0.00201
105.3,0.00202
105.31,0.00205
105.32,0.00209
105.33,0.00215
105.34,0.00221
105.35,0.00227
105.36,0.00232
105.37,0.00236
105.38,0.00237
105.39,0.00237
105.4,0.00236
105.41,0.00233
105.42,0.00231
105.43,0.0023
105.44,0.00229
105.45,0.00229
105.46,0.00229
105.47,0.0023
105.48,0.00231
105.49,0.00233
105.5,0.00235
105.51,0.00238
105.52,0.00241
105.53,0.00244
105.54,0.00246
105.55,0.00246
105.56,0.00243
105.57,0.00238
105.58,0.00229
105.59,0.00219
105.6,0.00209
105.61,0.00198
105.62,0.00189
105.63,0.00181
105.64,0.00176
105.65,0.00173
105.66,0.00172
105.67,0.00173
105.68,0.00176
105.69,0.00181
105.7,0.00188
105.71,0.00195
105.72,0.00202
105.73,0.00208
105.74,0.00212
105.75,0.00213
105.76,0.00213
105.77,0.0021
105.78,0.00206
105.79,0.00202
105.8,0.00198
105.81,0.00195
105.82,0.00193
105.83,0.00192
105.84,0.00192
105.85,0.00194
105.86,0.00197
105.87,0.00201
105.88,0.00206
105.89,0.00213
105.9,0.0022
105.91,0.00228
105.92,0.00234
105.93,0.00239
105.94,0.00242
105.95,0.00243
105.96,0.00242
105.97,0.0024
105.98,0.00238
105.99,0.00237
106,0.00236
106.01,0.00237
106.02,0.00238
106.03,0.0024
106.04,0.00241
106.05,0.00243
106.06,0.00245
106.07,0.00247
106.08,0.0025
106.09,0.00254
106.1,0.00257
106.11,0.00259
106.12,0.00259
106.13,0.00257
106.14,0.00253
106.15,0.00247
106.16,0.00239
106.17,0.00231
106.18,0.00223
106.19,0.00216
106.2,0.00211
106.21,0.00206
106.22,0.00202
106.23,0.002
106.24,0.00198
106.25,0.00198
106.26,0.00198
106.27,0.002
106.28,0.00202
106.29,0.00205
106.3,0.00207
106.31,0.00208
106.32,0.00208
106.33,0.00207
106.34,0.00205
106.35,0.00202
106.36,0.00199
106.37,0.00197
106.38,0.00196
106.39,0.00195
106.4,0.00196
106.41,0.00197
106.42,0.00198
106.43,0.00201
106.44,0.00205
106.45,0.00209
106.46,0.00215
106.47,0.00221
106.48,0.00226
106.49,0.00231
106.5,0.00233
106.51,0.00233
106.52,0.0023
106.53,0.00225
106.54,0.00218
106.55,0.0021
106.56,0.00202
106.57,0.00195
106.58,0.00188
106.59,0.00181
106.6,0.00175
106.61,0.00169
106.62,0.00163
106.63,0.00158
106.64,0.00154
106.65,0.0015
106.66,0.00146
106.67,0.00144
106.68,0.00142
106.69,0.00139
106.7,0.00137
106.71,0.00135
106.72,0.00133
106.73,0.00131
106.74,0.0013
106.75,0.00129
106.76,0.00129
106.77,0.0013
106.78,0.00131
106.79,0.00133
106.8,0.00135
106.81,0.00137
106.82,0.00139
106.83,0.00141
106.84,0.00144
106.85,0.00147
106.86,0.0015
106.87,0.00153
106.88,0.00155
106.89,0.00156
106.9,0.00156
106.91,0.00155
106.92,0.00154
106.93,0.00153
106.94,0.00151
106.95,0.0015
106.96,0.00149
106.97,0.00148
106.98,0.00145
106.99,0.00142
107,0.00139
107.01,0.00134
107.02,0.0013
107.03,0.00125
107.04,0.0012
107.05,0.00116
107.06,0.00113
107.07,0.0011
107.08,0.00107
107.09,0.00105
107.1,0.00103
107.11,0.00101
107.12,1E-3
107.13,1E-3
107.14,1E-3
107.15,0.00102
107.16,0.00104
107.17,0.00106
107.18,0.00109
107.19,0.00113
107.2,0.00117
107.21,0.00122
107.22,0.00128
107.23,0.00134
107.24,0.0014
107.25,0.00146
107.26,0.00152
107.27,0.00156
107.28,0.00158
107.29,0.0016
107.3,0.00161
107.31,0.00161
107.32,0.00162
107.33,0.00163
107.34,0.00165
107.35,0.00168
107.36,0.00171
107.37,0.00175
107.38,0.00179
107.39,0.00184
107.4,0.0019
107.41,0.00197
107.42,0.00204
107.43,0.00212
107.44,0.00219
107.45,0.00225
107.46,0.00229
107.47,0.0023
107.48,0.0023
107.49,0.00227
107.5,0.00223
107.51,0.00219
107.52,0.00216
107.53,0.00213
107.54,0.0021
107.55,0.00208
107.56,0.00206
107.57,0.00205
107.58,0.00204
107.59,0.00203
107.6,0.00203
107.61,0.00204
107.62,0.00205
107.63,0.00206
107.64,0.00206
107.65,0.00205
107.66,0.00203
107.67,0.00199
107.68,0.00194
107.69,0.00189
107.7,0.00184
107.71,0.00179
107.72,0.00176
107.73,0.00172
107.74,0.0017
107.75,0.00169
107.76,0.00168
107.77,0.00167
107.78,0.00168
107.79,0.00169
107.8,0.00172
107.81,0.00175
107.82,0.00178
107.83,0.00181
107.84,0.00183
107.85,0.00185
107.86,0.00187
107.87,0.00188
107.88,0.00189
107.89,0.00191
107.9,0.00193
107.91,0.00197
107.92,0.00201
107.93,0.00205
107.94,0.0021
107.95,0.00216
107.96,0.00221
107.97,0.00227
107.98,0.00234
107.99,0.0024
108,0.00247
108.01,0.00253
108.02,0.00257
108.03,0.00258
108.04,0.00257
108.05,0.00251
108.06,0.00242
108.07,0.00232
108.08,0.0022
108.09,0.00207
108.1,0.00196
108.11,0.00185
108.12,0.00176
108.13,0.00168
108.14,0.00162
108.15,0.00158
108.16,0.00155
108.17,0.00154
108.18,0.00154
108.19,0.00155
108.2,0.00158
108.21,0.0016
108.22,0.00163
108.23,0.00165
108.24,0.00166
108.25,0.00167
108.26,0.00168
108.27,0.00169
108.28,0.0017
108.29,0.00171
108.3,0.00172
108.31,0.00174
108.32,0.00175
108.33,0.00176
108.34,0.00177
108.35,0.00177
108.36,0.00177
108.37,0.00177
108.38,0.00177
108.39,0.00177
108.4,0.00177
108.41,0.00177
108.42,0.00175
108.43,0.00172
108.44,0.00168
108.45,0.00163
108.46,0.00158
108.47,0.00153
108.48,0.00149
108.49,0.00146
108.5,0.00144
108.51,0.00143
108.52,0.00144
108.53,0.00146
108.54,0.00149
108.55,0.00154
108.56,0.00159
108.57,0.00165
108.58,0.00171
108.59,0.00176
108.6,0.0018
108.61,0.00182
108.62,0.00181
108.63,0.00178
108.64,0.00173
108.65,0.00166
108.66,0.00159
108.67,0.00151
108.68,0.00144
108.69,0.00137
108.7,0.00131
108.71,0.00125
108.72,0.00119
108.73,0.00114
108.74,0.00109
108.75,0.00106
108.76,0.00102
108.77,1E-3
108.78,9.8E-4
108.79,9.6E-4
108.8,9.5E-4
108.81,9.3E-4
108.82,9.2E-4
108.83,9.1E-4
108.84,9E-4
108.85,8.9E-4
108.86,8.9E-4
108.87,8.9E-4
108.88,9E-4
108.89,9.1E-4
108.9,9.2E-4
108.91,9.4E-4
108.92,9.7E-4
108.93,1E-3
108.94,0.00103
108.95,0.00106
108.96,0.0011
108.97,0.00113
108.98,0.00117
108.99,0.00119
109,0.00121
109.01,0.00121
109.02,0.0012
109.03,0.00119
109.04,0.00118
109.05,0.00117
109.06,0.00116
109.07,0.00116
109.08,0.00116
109.09,0.00118
109.1,0.0012
109.11,0.00124
109.12,0.00129
109.13,0.00134
109.14,0.0014
109.15,0.00147
109.16,0.00154
109.17,0.0016
109.18,0.00165
109.19,0.00168
109.2,0.0017
109.21,0.0017
109.22,0.00169
109.23,0.00167
109.24,0.00164
109.25,0.00162
109.26,0.00161
109.27,0.0016
109.28,0.0016
109.29,0.00162
109.3,0.00163
109.31,0.00166
109.32,0.0017
109.33,0.00175
109.34,0.00181
109.35,0.00187
109.36,0.00193
109.37,0.00198
109.38,0.00203
109.39,0.00206
109.4,0.00208
109.41,0.00208
109.42,0.00208
109.43,0.00207
109.44,0.00206
109.45,0.00205
109.46,0.00205
109.47,0.00203
109.48,0.00201
109.49,0.00199
109.5,0.00195
109.51,0.00192
109.52,0.00188
109.53,0.00185
109.54,0.00182
109.55,0.0018
109.56,0.00178
109.57,0.00178
109.58,0.00177
109.59,0.00177
109.6,0.00176
109.61,0.00177
109.62,0.00177
109.63,0.00178
109.64,0.0018
109.65,0.00182
109.66,0.00185
109.67,0.00187
109.68,0.00189
109.69,0.00191
109.7,0.00193
109.71,0.00195
109.72,0.00198
109.73,0.00201
109.74,0.00204
109.75,0.00208
109.76,0.00212
109.77,0.00215
109.78,0.00217
109.79,0.00218
109.8,0.00219
109.81,0.0022
109.82,0.00221
109.83,0.00222
109.84,0.00223
109.85,0.00224
109.86,0.00225
109.87,0.00225
109.88,0.00225
109.89,0.00224
109.9,0.00223
109.91,0.00222
109.92,0.00221
109.93,0.0022
109.94,0.0022
109.95,0.00221
109.96,0.00222
109.97,0.00222
109.98,0.00223
109.99,0.00224
110,0.00225
110.01,0.00227
110.02,0.00229
