A,Perileno,Pyn,PynMOF,Peaks
1,002.65,77.818,59.8149,67.7886,
1,001.72,78.3066,60.1405,68.3348,
1,000.79,78.7895,60.4553,68.8942,
999.858,79.2627,60.7709,69.4342,
998.927,79.7288,61.0823,69.9077,
997.995,80.1758,61.3847,70.3071,
997.063,80.6031,61.6768,70.6758,
996.131,81.0147,61.9657,71.0453,
995.199,81.4222,62.2379,71.3945,
994.267,81.8041,62.5022,71.696,
993.336,82.1565,62.7592,71.9569,
992.404,82.4934,62.9936,72.187,
991.472,82.8219,63.2155,72.4052,
990.54,83.1328,63.4199,72.6547,
989.608,83.4198,63.6084,72.9144,
988.676,83.6582,63.8022,73.1692,
987.745,83.7752,63.9805,73.4085,
986.813,83.6599,64.1445,73.5534,
985.881,83.4577,64.286,73.6262,
984.949,83.5109,64.4221,73.8004,
984.017,83.8557,64.5695,74.0761,
983.085,84.2428,64.7171,74.3366,
982.154,84.5461,64.8439,74.5428,
981.222,84.7889,64.9625,74.7136,
980.29,84.9797,65.0839,74.8541,
979.358,85.1108,65.1892,74.9598,
978.426,85.1962,65.2949,75.0356,
977.494,85.2132,65.398,75.0594,
976.563,85.1594,65.4889,75.0057,
975.631,84.9759,65.5692,74.8722,
974.699,84.6373,65.636,74.6609,
973.767,84.3435,65.673,74.4911,
972.835,84.2912,65.6647,74.4871,
971.903,84.4344,65.6173,74.6192,
970.972,84.695,65.5644,74.8109,
970.04,85.0662,65.5487,74.9968,
969.108,85.5013,65.581,75.1515,
968.176,85.947,65.6285,75.254,
967.244,86.3495,65.6663,75.2703,
966.312,86.6762,65.714,75.2426,
965.38,86.9478,65.8006,75.2668,
964.449,87.1807,65.9265,75.4095,
963.517,87.3652,66.0528,75.6137,
962.585,87.5249,66.1578,75.7414,
961.653,87.6692,66.2251,75.681,
960.721,87.8071,66.244,75.5207,
959.789,87.9334,66.2275,75.5332,
958.858,88.0523,66.1919,75.7658,
957.926,88.1674,66.1068,76.062,
956.994,88.28,65.9762,76.3292,
956.062,88.387,65.7967,76.5401,
955.13,88.472,65.5898,76.705,
954.198,88.5465,65.3875,76.8398,
953.267,88.611,65.2045,76.9564,
952.335,88.696,65.0922,77.0668,
951.403,88.7923,65.119,77.1853,
950.471,88.8796,65.2861,77.2892,
949.539,88.9497,65.5405,77.3845,
948.607,88.9932,65.8237,77.4733,
947.676,88.975,66.0963,77.5246,
946.744,88.851,66.3386,77.5351,
945.812,88.5165,66.5279,77.4597,
944.88,88.0272,66.6469,77.2698,
943.948,87.6812,66.7217,77.0695,
943.016,87.375,66.7527,76.8557,
942.085,86.1557,66.6296,76.128,
941.153,82.7538,66.0489,73.9065,
940.221,78.3432,65.0558,70.8439,
939.289,76.5491,64.3599,69.3789,
938.357,77.8972,64.3657,70.0255,
937.425,80.2463,64.7643,71.4068,
936.494,82.4565,65.1948,72.6766,
935.562,84.2983,65.5498,73.6868,
934.63,85.6596,65.846,74.4439,
933.698,86.5809,66.0934,74.9794,
932.766,87.1745,66.268,75.3483,
931.834,87.6168,66.3767,75.6409,
930.903,88.0167,66.4598,75.8967,
929.971,88.3639,66.5239,76.1345,
929.039,88.6743,66.5971,76.3628,
928.107,88.9361,66.6597,76.5542,
927.175,89.1521,66.708,76.7087,
926.243,89.3586,66.7454,76.8445,
925.312,89.5341,66.7836,76.949,
924.38,89.6679,66.8132,77.0276,
923.448,89.796,66.8312,77.0938,
922.516,89.8964,66.8534,77.1599,
921.584,89.9447,66.8616,77.2214,
920.652,89.9802,66.8521,77.2858,
919.721,90.0382,66.8413,77.3673,
918.789,90.1326,66.8179,77.4524,
917.857,90.2006,66.7741,77.5277,
916.925,90.2359,66.7067,77.5995,
915.993,90.2752,66.6018,77.6659,
915.061,90.3171,66.4513,77.7367,
914.13,90.3577,66.2688,77.8098,
913.198,90.4283,66.0433,77.8943,
912.266,90.4863,65.7922,77.961,
911.334,90.5371,65.5551,78.015,
910.402,90.5811,65.3572,78.0647,
909.47,90.6067,65.1903,78.1128,
908.539,90.6421,65.0683,78.1576,
907.607,90.6991,64.9906,78.164,
906.675,90.7071,64.9493,78.1298,
905.743,90.6816,64.9189,78.1,
904.811,90.6669,64.8774,78.0898,
903.879,90.6458,64.8243,78.121,
902.948,90.608,64.7756,78.173,
902.016,90.6132,64.7257,78.214,
901.084,90.6945,64.6468,78.2342,
900.152,90.823,64.5424,78.2391,
899.22,90.9569,64.4513,78.2515,
898.288,91.0739,64.3583,78.2749,
897.357,91.1487,64.2507,78.319,
896.425,91.1831,64.1337,78.3633,
895.493,91.1664,64.017,78.4013,
894.561,91.086,63.8764,78.433,
893.629,90.951,63.7374,78.4492,
892.697,90.9061,63.6166,78.4776,
891.766,90.9826,63.5137,78.5306,
890.834,91.1443,63.4076,78.6276,
889.902,91.3264,63.2929,78.7383,
888.97,91.4727,63.1972,78.8311,
888.038,91.5767,63.112,78.9124,
887.106,91.6353,63.0197,78.9901,
886.175,91.6499,62.919,79.0492,
885.243,91.6647,62.819,79.0765,
884.311,91.6788,62.7294,79.1109,
883.379,91.6339,62.6293,79.1465,
882.447,91.5185,62.5392,79.1477,
881.515,91.3949,62.4623,79.1138,
880.584,91.3055,62.3836,79.0551,
879.652,91.2149,62.2882,79.0065,
878.72,91.0788,62.2258,78.9749,
877.788,90.9332,62.1635,78.9571,
876.856,90.7907,62.086,78.9357,
875.924,90.5877,62.0182,78.8899,
874.993,90.3004,61.9566,78.7895,
874.061,89.9027,61.8883,78.6064,
873.129,89.3428,61.8349,78.3471,
872.197,88.3689,61.7658,77.9502,
871.265,86.5111,61.6822,77.1844,
870.333,83.4786,61.5405,75.8062,
869.402,80.325,61.3478,74.1598,
868.47,79.2368,61.1846,73.2144,
867.538,80.5607,61.0998,73.121,
866.606,82.6125,61.047,73.0743,
865.674,84.0251,60.9474,72.5193,
864.742,84.1794,60.7671,71.5242,
863.811,82.3543,60.4816,70.1728,
862.879,77.8905,59.9947,68.0334,
861.947,71.8034,59.2527,65.0239,
861.015,67.6262,58.2792,62.6156,
860.083,67.7938,57.1091,62.2184,
859.151,71.0557,55.804,63.4482,
858.22,75.0279,54.5788,65.3382,
857.288,78.5006,53.5433,67.2376,
856.356,81.2655,52.5028,68.8313,
855.424,83.3692,51.1642,70.0109,
854.492,84.9541,49.7181,70.7202,
853.56,86.1765,48.5892,70.9174,
852.629,87.1413,47.8877,70.5819,
851.697,87.8878,47.3898,69.6848,
850.765,88.4839,47.0018,68.4619,
849.833,88.9866,46.7884,67.62,
848.901,89.4047,46.7665,67.9161,
847.969,89.7904,46.9803,69.2952,
847.038,90.1342,47.4498,70.993,
846.106,90.4309,48.0272,72.4391,
845.174,90.6884,48.6157,73.5043,
844.242,90.9113,49.1722,74.2349,
843.31,91.1059,49.6597,74.7269,
842.378,91.3068,50.0401,75.0418,
841.447,91.4577,50.4004,75.2362,
840.515,91.6187,50.7467,75.3327,
839.583,91.775,51.051,75.4224,
838.651,91.8851,51.3076,75.5148,
837.719,91.9807,51.5509,75.6306,
836.787,92.0621,51.7742,75.7705,
835.856,92.1362,51.9942,75.9144,
834.924,92.2223,52.2238,76.0673,
833.992,92.2544,52.4916,76.195,
833.06,92.2968,52.7935,76.3041,
832.128,92.364,53.1227,76.4275,
831.196,92.467,53.4034,76.548,
830.265,92.5812,53.549,76.6737,
829.333,92.6517,53.6425,76.8499,
828.401,92.7357,53.767,77.0742,
827.469,92.8395,53.9244,77.3131,
826.537,92.9197,54.1442,77.546,
825.605,93.0464,54.3943,77.7334,
824.673,93.2007,54.6883,77.9278,
823.742,93.3761,55.0215,78.1142,
822.81,93.5238,55.3707,78.2479,
821.878,93.6408,55.6884,78.3653,
820.946,93.738,55.9958,78.4658,
820.014,93.8495,56.3269,78.5057,
819.082,93.9723,56.7151,78.5529,
818.151,94.1046,57.1443,78.6177,
817.219,94.2168,57.6584,78.6225,
816.287,94.333,58.2239,78.5964,
815.355,94.2689,58.8569,78.5267,
814.423,93.8193,59.5408,78.1981,
813.491,92.7533,60.1823,77.4682,
812.56,90.6822,60.6137,76.1737,
811.628,86.187,60.3361,73.5381,
810.696,77.2002,58.5907,67.8237,
809.764,65.7845,55.014,58.3436,
808.832,60.8508,50.127,49.3582,
807.9,64.7436,45.2329,46.4562,
806.969,70.6757,42.5347,49.1187,
806.037,75.1832,42.9777,53.7583,
805.105,79.024,44.9295,58.6268,
804.173,82.3182,46.9702,62.9104,
803.241,84.6413,48.7397,66.1067,
802.309,86.2186,50.2748,68.3604,
801.378,87.2955,51.4788,69.9824,
800.446,88.0434,52.3335,71.1721,
799.514,88.4756,52.7936,72.0851,
798.582,88.6179,53.0322,72.8461,
797.65,88.3224,53.2386,73.4506,
796.718,87.2033,53.4895,73.6432,
795.787,84.745,53.5444,72.6898,
794.855,81.56,53.2083,70.5595,
793.923,80.1843,52.6863,68.5365,
792.991,81.6934,52.4371,67.0688,
792.059,84.1669,52.5235,66.8151,
791.127,86.2933,52.7282,67.9983,
790.196,87.9893,53.0788,69.5553,
789.264,89.2538,53.6514,70.9754,
788.332,90.0294,54.2434,71.9961,
787.4,90.4829,54.7822,72.2823,
786.468,90.7469,55.2622,71.7709,
785.536,90.9175,55.6888,71.168,
784.605,91.0903,56.0313,71.214,
783.673,91.2248,56.3241,71.765,
782.741,91.3689,56.591,72.3827,
781.809,91.5007,56.7935,72.9299,
780.877,91.5913,56.8841,73.3796,
779.945,91.663,56.9397,73.7134,
779.014,91.7261,57.0208,73.9402,
778.082,91.8612,57.223,74.1259,
777.15,91.9061,57.4953,74.2626,
776.218,91.9369,57.8174,74.3988,
775.286,92.0388,58.1434,74.4205,
774.354,92.1186,58.4374,74.1974,
773.423,92.1129,58.7362,73.6889,
772.491,92.1461,59.0213,73.2281,
771.559,92.1318,59.2865,73.1672,
770.627,92.1075,59.5511,73.3907,
769.695,92.1207,59.7488,73.6419,
768.763,92.0712,59.9509,73.8438,
767.832,92.0796,60.177,73.9381,
766.9,92.0832,60.3806,73.9397,
765.968,92.0014,60.4964,73.9077,
765.036,91.9011,60.504,73.8241,
764.104,91.6724,60.3562,73.7048,
763.172,91.1639,59.9664,73.6422,
762.241,89.8674,59.349,73.2667,
761.309,86.8244,58.5084,71.9825,
760.377,81.9814,57.1214,69.6957,
759.445,78.3556,55.4496,67.6825,
758.513,78.6291,54.0996,67.3805,
757.581,81.3763,53.2789,68.449,
756.65,84.185,52.7846,69.7372,
755.718,86.3572,52.4147,70.7129,
754.786,88.1097,52.0992,71.4313,
753.854,89.5564,51.873,72.0041,
752.922,90.5199,51.7204,72.3651,
751.99,91.0846,51.6407,72.5999,
751.059,91.5194,51.681,72.8224,
750.127,91.8387,51.9463,72.9955,
749.195,92.1332,52.283,72.9878,
748.263,92.3268,52.6454,72.7156,
747.331,92.4483,52.9759,72.1112,
746.399,92.5737,53.2845,71.1639,
745.468,92.6005,53.5317,69.9451,
744.536,92.5779,53.6217,68.6069,
743.604,92.4837,53.681,67.4717,
742.672,92.3222,53.956,67.0686,
741.74,92.1851,54.3081,67.3587,
740.808,91.8567,54.7117,67.4084,
739.877,90.9649,55.2369,66.3018,
738.945,89.217,55.766,64.1958,
738.013,86.3574,56.1268,61.987,
737.081,82.1272,56.268,60.3417,
736.149,76.1748,55.8367,58.7776,
735.217,68.2225,54.5153,56.072,
734.286,59.4536,52.3589,51.6484,
733.354,53.6417,49.8519,47.0015,
732.422,54.0569,47.7679,45.1101,
731.49,59.2161,46.9188,46.8281,
730.558,64.0745,47.2649,49.5903,
729.626,67.3523,48.0733,51.7052,
728.695,71.2131,48.8993,53.3709,
727.763,75.3679,49.7427,54.6516,
726.831,78.6706,50.4836,55.4585,
725.899,81.1095,51.1892,55.7783,
724.967,83.0137,51.6719,55.6409,
724.035,84.4967,51.8249,55.2237,
723.104,85.5652,51.5387,54.6154,
722.172,86.3985,50.933,53.9844,
721.24,87.0422,50.2513,53.2905,
720.308,87.4841,49.7461,52.6067,
719.376,87.7958,49.5317,52.0742,
718.444,88.0892,49.7688,51.7574,
717.513,88.409,50.133,51.5775,
716.581,88.7548,50.5404,51.6186,
715.649,89.0426,50.9509,51.8699,
714.717,89.3162,51.4213,52.4035,
713.785,89.5952,52.0142,53.2621,
712.853,89.758,52.641,54.3441,
711.922,89.7977,53.1473,55.5954,
710.99,89.8683,53.6044,57.0398,
710.058,90.0726,53.9299,58.3525,
709.126,90.2582,54.3017,59.4864,
708.194,90.3516,54.6546,60.4267,
707.262,90.5412,54.9422,61.3268,
706.331,90.7622,55.1974,61.9981,
705.399,90.7701,55.4067,62.4782,
704.467,90.7612,55.5534,62.9511,
703.535,90.9049,55.7834,63.3053,
702.603,90.9125,55.9959,63.5162,
701.671,90.8944,56.2497,63.7918,
700.74,90.9267,56.3916,63.9303,
699.808,91.1227,56.5136,63.9916,
698.876,91.2615,56.6141,63.9978,
697.944,91.301,56.7905,63.98,
697.012,91.3031,56.9071,63.9014,
696.08,91.2459,56.9799,63.7517,
695.149,91.2168,57.0333,63.5664,
694.217,91.2818,57.2076,63.3548,
693.285,91.2868,57.2992,62.9681,
692.353,91.2784,57.4656,62.5225,
691.421,91.355,57.6014,62.1393,
690.489,91.5084,57.5783,61.7067,
689.557,91.6584,57.6218,61.2913,
688.626,91.7027,57.7101,61.1733,
687.694,91.6602,57.6498,61.1367,
686.762,91.7241,57.6205,61.1338,
685.83,91.724,57.5825,61.382,
684.898,91.7249,57.6315,61.7862,
683.966,91.9138,57.603,61.9964,
683.035,91.8964,57.6423,62.1304,
682.103,91.6417,57.653,62.3232,
681.171,91.7004,57.6946,62.3067,
680.239,91.8156,57.5969,61.9222,
679.307,91.8957,57.3862,61.4611,
678.375,92.0297,57.2546,61.0015,
677.444,91.9439,57.2903,60.4592,
676.512,91.7745,57.0399,59.867,
675.58,91.8134,56.8764,59.4941,
674.648,91.8724,56.6819,58.9796,
673.716,91.7767,56.5837,58.4484,
672.784,91.7854,56.6251,57.9046,
671.853,91.8531,56.7997,57.4962,
670.921,92.152,56.6356,57.0091,
669.989,92.717,56.5166,56.3503,
669.057,92.8198,56.1701,55.3759,
668.125,92.6931,56.7762,55.2894,
667.193,92.5039,57.906,55.945,
666.262,92.3663,57.8499,55.837,
665.33,92.172,57.3506,55.358,
664.398,92.4573,57.2276,54.9847,
663.466,92.6288,57.4332,54.5633,
662.534,92.4836,57.7366,54.3721,
661.602,91.4597,57.6874,54.1274,
660.671,90.1183,57.5705,53.7516,
659.739,89.7089,57.7183,53.4207,
658.807,90.3645,58.1159,53.3356,
657.875,91.3916,58.1999,53.2043,
656.943,92.0359,58.3783,53.0436,
656.011,92.2955,58.6114,52.627,
655.08,92.7334,58.7042,52.5335,
654.148,92.9319,58.6952,52.7018,
653.216,93.0103,58.9089,53.0937,
652.284,93.2,58.7982,53.1916,
651.352,92.7025,58.5799,53.3502,
650.42,92.3776,58.3841,53.6108,
,,,,
,,,,
,,,,
,,,,
