Labels,MOF90 DMSO Ar 420 nm 400 us Delta OD,
35640.000,-1.45397580E-3,
35680.000,6.94713148E-4,
35720.000,1.08648186E-4,
35760.000,-2.81312037E-4,
3.58E04,8.88831331E-4,
35840.000,2.05870252E-3,
35880.000,3.01358610E-4,
35920.000,8.88479815E-4,
35960.000,3.61450133E-3,
3.6E04,8.88069917E-4,
36040.000,1.66846439E-3,
36080.000,3.07055889E-4,
36120.000,3.07113834E-4,
36160.000,2.83952639E-3,
3.62E04,8.88479815E-4,
36240.000,-3.01083317E-3,
36280.000,3.22730211E-3,
36320.000,-2.81341141E-4,
36360.000,1.66821806E-3,
3.64E04,3.61287757E-3,
36440.000,-8.84525361E-5,
36480.000,6.90904038E-4,
36520.000,-1.24473905E-3,
36560.000,3.07113834E-4,
3.66E04,2.05864431E-3,
36640.000,2.44816928E-3,
36680.000,-2.23095436E-3,
36720.000,1.08388427E-3,
36760.000,1.47352240E-3,
3.68E04,1.27858610E-3,
36840.000,-8.67847120E-5,
36880.000,1.08300464E-3,
36920.000,1.66836975E-3,
36960.000,4.99076210E-4,
3.7E04,1.27796875E-3,
37040.000,-1.25410117E-3,
37080.000,4.96322697E-4,
37120.000,4.99134301E-4,
37160.000,2.64211791E-3,
3.72E04,-1.45394669E-3,
37240.000,2.44625751E-3,
37280.000,5.00768831E-4,
37320.000,4.99660324E-4,
37360.000,-6.65822648E-4,
3.74E04,2.25332030E-3,
37440.000,8.89999967E-4,
37480.000,-2.02332693E-3,
37520.000,-6.72325317E-4,
37560.000,1.27937761E-3,
3.76E04,2.44819815E-3,
37640.000,1.66827778E-3,
37680.000,1.27693615E-3,
37720.000,1.66840188E-3,
37760.000,2.44909967E-3,
3.78E04,-1.05613342E-3,
37840.000,-2.02838005E-3,
37880.000,2.25332030E-3,
37920.000,2.25305930E-3,
37960.000,3.02618952E-4,
3.8E04,1.08359137E-3,
38040.000,4.99076210E-4,
38080.000,3.05190973E-4,
38120.000,3.03803035E-3,
38160.000,-1.06237549E-3,
3.82E04,-4.76774760E-4,
38240.000,-9.00071609E-5,
38280.000,-2.23449082E-3,
38320.000,-4.67837323E-4,
38360.000,-2.84004142E-4,
3.84E04,-2.42309342E-3,
38440.000,1.66840025E-3,
38480.000,1.08212268E-3,
38520.000,-2.84033304E-4,
38560.000,8.88069859E-4,
3.86E04,2.83661764E-3,
38640.000,4.97964618E-4,
38680.000,2.25262530E-3,
38720.000,1.47331529E-3,
38760.000,-8.26422765E-5,
3.88E04,3.05161899E-4,
38840.000,1.27752719E-3,
38880.000,1.07888045E-4,
38920.000,1.09378772E-4,
38960.000,1.47346244E-3,
3.9E04,-4.78735048E-4,
39040.000,6.95588649E-4,
39080.000,3.42107541E-3,
39120.000,-4.75781359E-4,
39160.000,1.66840025E-3,
3.92E04,3.42410244E-3,
39240.000,-2.60915840E-3,
39280.000,-1.26082450E-3,
39320.000,1.86356041E-3,
39360.000,-6.75517309E-4,
3.94E04,1.47298933E-3,
39440.000,1.27820380E-3,
39480.000,-8.65597394E-4,
39520.000,6.93280657E-4,
39560.000,1.27814570E-3,
3.96E04,-4.77798021E-4,
39640.000,1.66837126E-3,
39680.000,6.93748938E-4,
39720.000,-2.84004142E-4,
39760.000,1.86333235E-3,
3.98E04,3.05190973E-4,
39840.000,-6.67976739E-4,
39880.000,6.93280657E-4,
39920.000,3.03219189E-3,
39960.000,-1.05616217E-3,
4E04,2.44657556E-3,
40040.000,3.03906127E-4,
40080.000,-5.85867837E-3,
40120.000,-7.79740652E-3,
40160.000,-7.02850148E-3,
4.02E04,-7.62299122E-3,
40240.000,-4.70913481E-3,
40280.000,-5.68706589E-3,
40320.000,-3.17381113E-3,
40360.000,-6.07772777E-3,
4.04E04,-2.98118242E-3,
40440.000,-4.92167845E-3,
40480.000,-4.32254001E-3,
40520.000,-4.34687687E-3,
40560.000,-4.54517594E-3,
4.06E04,-6.29471242E-3,
40640.000,-4.33605211E-3,
40680.000,-4.13062098E-3,
40720.000,-6.07076474E-3,
40760.000,-3.95630207E-3,
4.08E04,-6.26961933E-3,
40840.000,-5.50157251E-3,
40880.000,-4.13843757E-3,
40920.000,-5.50480373E-3,
40960.000,-3.94108705E-3,
4.1E04,-4.54517594E-3,
41040.000,-6.26245746E-3,
41080.000,-5.31557854E-3,
41120.000,-5.31878835E-3,
41160.000,-2.98115378E-3,
4.12E04,-4.92162118E-3,
41240.000,-4.53956379E-3,
41280.000,-4.14365111E-3,
41320.000,-5.69037627E-3,
41360.000,-1.63015106E-3,
4.14E04,-5.68375876E-3,
41440.000,-3.36863124E-3,
41480.000,-6.05687592E-3,
41520.000,-2.78437580E-3,
41560.000,-8.01453274E-3,
4.16E04,-2.79450486E-3,
41640.000,-3.37090972E-3,
41680.000,-6.07772777E-3,
41720.000,-2.79245200E-3,
41760.000,-2.79248110E-3,
4.18E04,-5.88235306E-3,
41840.000,-4.14362177E-3,
41880.000,-3.36189428E-3,
41920.000,-4.92465170E-3,
41960.000,-2.01155897E-3,
4.2E04,-5.49834408E-3,
42040.000,-5.10788709E-3,
42080.000,-4.55361325E-3,
42120.000,-4.53676144E-3,
42160.000,-5.49511891E-3,
4.22E04,-3.36868898E-3,
42240.000,-5.12309140E-3,
42280.000,-3.76110291E-3,
42320.000,-2.59748707E-3,
42360.000,-5.87220537E-3,
4.24E04,-3.55412415E-3,
42440.000,-2.98328814E-3,
42480.000,-3.76601703E-3,
42520.000,-4.34421748E-3,
42560.000,-8.49348959E-4,
4.26E04,-3.36863124E-3,
42640.000,-6.85624266E-3,
42680.000,-6.07772777E-3,
42720.000,-6.83714589E-3,
42760.000,-4.31984430E-3,
4.28E04,-5.11702476E-3,
42840.000,-4.33608145E-3,
42880.000,-6.85246894E-3,
42920.000,-3.75124323E-3,
42960.000,-5.89940371E-3,
4.3E04,-3.73901171E-3,
43040.000,-2.21498893E-3,
43080.000,-5.30305691E-3,
43120.000,-3.16949259E-3,
43160.000,-1.43400230E-3,
4.32E04,-4.72057145E-3,
43240.000,-4.93355840E-3,
43280.000,-6.47604000E-3,
43320.000,-5.49831521E-3,
43360.000,-5.86540718E-3,
4.34E04,-2.01158784E-3,
43440.000,-5.71033033E-3,
43480.000,-5.50798047E-3,
43520.000,-2.78642098E-3,
43560.000,-6.08124258E-3,
4.36E04,-3.93345254E-3,
43640.000,-3.36641236E-3,
43680.000,-5.48224524E-3,
43720.000,-6.29109330E-3,
43760.000,-3.94612132E-3,
4.38E04,-5.11705317E-3,
43840.000,-4.13320493E-3,
43880.000,-2.20796349E-3,
43920.000,-8.03192984E-3,
43960.000,-3.54477228E-3,
4.4E04,-4.93352907E-3,
44040.000,-3.56353889E-3,
44080.000,-3.56599153E-3,
44120.000,-4.53676097E-3,
44160.000,-5.68051171E-3,
4.42E04,-6.08121417E-3,
44240.000,-3.57779581E-3,
44280.000,-4.33064019E-3,
44320.000,-4.91277548E-3,
44360.000,-5.12005668E-3,
4.44E04,-5.48867555E-3,
44440.000,-4.33061132E-3,
44480.000,-3.56359663E-3,
44520.000,-5.31248748E-3,
44560.000,-2.78443354E-3,
4.46E04,-5.89599321E-3,
44640.000,-6.47240365E-3,
44680.000,-5.88918151E-3,
44720.000,-4.13582008E-3,
44760.000,-3.75374826E-3,
4.48E04,-2.59364909E-3,
44840.000,-2.01660977E-3,
44880.000,-6.85241073E-3,
44920.000,-2.79043033E-3,
44960.000,-7.25176744E-3,
4.5E04,-4.92759887E-3,
45040.000,-5.87214762E-3,
45080.000,-4.92762728E-3,
45120.000,-6.09521847E-3,
45160.000,-2.59558135E-3,
4.52E04,-5.10788709E-3,
45240.000,-4.34418907E-3,
45280.000,-5.70035446E-3,
45320.000,-6.46874122E-3,
45360.000,-3.75862047E-3,
4.54E04,-3.75616900E-3,
45440.000,-6.08121371E-3,
45480.000,-4.72633401E-3,
45520.000,-5.88578032E-3,
45560.000,-3.55651090E-3,
4.56E04,-5.12011442E-3,
45640.000,-2.98112468E-3,
45680.000,-4.54239734E-3,
45720.000,-7.47243874E-3,
45760.000,-4.71775141E-3,
4.58E04,-5.13850898E-3,
45840.000,-4.72060032E-3,
45880.000,-4.14893078E-3,
45920.000,-3.75859137E-3,
45960.000,-3.75374826E-3,
4.6E04,-7.63128465E-3,
46040.000,-3.36641236E-3,
46080.000,-5.50154317E-3,
46120.000,-4.14108625E-3,
46160.000,-4.14890191E-3,
4.62E04,-3.56356753E-3,
46240.000,-5.30619733E-3,
46280.000,-5.87895792E-3,
46320.000,-6.47973781E-3,
46360.000,-4.15416295E-3,
4.64E04,-3.56123224E-3,
46440.000,-5.11396630E-3,
46480.000,-4.73216455E-3,
46520.000,-3.56123247E-3,
46560.000,-6.26964867E-3,
4.66E04,-2.19390099E-3,
46640.000,-4.72636288E-3,
46680.000,-3.58017487E-3,
46720.000,-5.30305691E-3,
46760.000,-4.90682432E-3,
4.68E04,-6.68316567E-3,
46840.000,-6.07427396E-3,
46880.000,-4.54520481E-3,
46920.000,-4.74081468E-3,
46960.000,-6.46142615E-3,
4.7E04,-5.89940324E-3,
47040.000,-4.73499764E-3,
47080.000,-2.59561045E-3,
47120.000,-1.62720296E-3,
47160.000,-5.48221637E-3,
4.72E04,-7.03636743E-3,
47240.000,-4.51170886E-3,
47280.000,-6.28034165E-3,
47320.000,-4.72347997E-3,
47360.000,-3.75374826E-3,
4.74E04,-6.08470291E-3,
47440.000,-5.70367649E-3,
47480.000,-4.72636288E-3,
47520.000,-2.78642122E-3,
47560.000,-3.55887064E-3,
4.76E04,-1.81864458E-3,
47640.000,-5.87220537E-3,
47680.000,-3.57301557E-3,
47720.000,-3.76107381E-3,
47760.000,-3.55651043E-3,
4.78E04,-2.39900383E-3,
47840.000,-3.94609198E-3,
47880.000,-4.92167845E-3,
47920.000,-4.71487641E-3,
47960.000,-4.33337409E-3,
4.8E04,-3.56123247E-3,
48040.000,-5.28739626E-3,
48080.000,-3.95370275E-3,
48120.000,-3.95122124E-3,
48160.000,-4.52836882E-3,
4.82E04,-3.76844872E-3,
48240.000,-5.31875947E-3,
48280.000,-5.30619826E-3,
48320.000,-4.13576234E-3,
48360.000,-4.72347997E-3,
4.84E04,-4.34693461E-3,
48440.000,-5.87217603E-3,
48480.000,-7.03633903E-3,
48520.000,-5.31560741E-3,
48560.000,-5.10477927E-3,
4.86E04,-5.11396630E-3,
48640.000,-4.34418907E-3,
48680.000,-3.17600230E-3,
48720.000,-3.56593332E-3,
48760.000,-4.94550914E-3,
4.88E04,-3.56590468E-3,
48840.000,-5.70697291E-3,
48880.000,-2.98750494E-3,
48920.000,-4.13582008E-3,
48960.000,-5.90620469E-3,
4.9E04,-7.07165152E-3,
49040.000,-2.40636594E-3,
49080.000,-5.10480814E-3,
49120.000,-1.42268836E-3,
49160.000,-2.79043056E-3,
4.92E04,-4.13840916E-3,
49240.000,-3.95881664E-3,
49280.000,-4.33066906E-3,
49320.000,-3.16291396E-3,
49360.000,-6.47606933E-3,
4.94E04,-4.33879113E-3,
49440.000,-5.67718083E-3,
49480.000,-6.06725924E-3,
49520.000,-4.35234746E-3,
49560.000,-4.34418907E-3,
4.96E04,-3.57073010E-3,
49640.000,-3.95119283E-3,
49680.000,-3.77331767E-3,
49720.000,-7.61882123E-3,
49760.000,-2.20969599E-3,
4.98E04,-5.12008555E-3,
49840.000,-3.94361792E-3,
49880.000,-2.01326027E-3,
49920.000,-5.11393743E-3,
49960.000,-4.73213615E-3,
5E04,-2.98325927E-3,
50040.000,-3.75369075E-3,
50080.000,-3.77584249E-3,
50120.000,-4.15682560E-3,
50160.000,-1.82340899E-3,
5.02E04,-3.56596243E-3,
50240.000,-2.39900360E-3,
50280.000,-5.49508957E-3,
50320.000,-4.71197534E-3,
50360.000,-3.76107427E-3,
5.04E04,-6.47606887E-3,
50440.000,-5.49514731E-3,
50480.000,-6.47243205E-3,
50520.000,-4.92762728E-3,
50560.000,-4.14102850E-3,
5.06E04,-5.12317801E-3,
50640.000,-6.86775893E-3,
50680.000,-3.36635462E-3,
50720.000,-3.55651113E-3,
50760.000,-6.45409524E-3,
5.08E04,-3.36413784E-3,
50840.000,-6.67564105E-3,
50880.000,-4.32523759E-3,
50920.000,-3.76598793E-3,
50960.000,-5.69034740E-3,
5.1E04,-4.14890191E-3,
51040.000,-3.56830191E-3,
51080.000,-4.54236893E-3,
51120.000,-1.23143673E-3,
51160.000,-5.10477927E-3,
5.12E04,-5.68703702E-3,
51240.000,-4.52557625E-3,
51280.000,-6.26961887E-3,
51320.000,-2.77434895E-3,
51360.000,-5.50477533E-3,
5.14E04,-3.94862657E-3,
51440.000,-5.51124616E-3,
51480.000,-5.68045396E-3,
51520.000,-3.36632598E-3,
51560.000,-5.12317801E-3,
5.16E04,-3.93603416E-3,
51640.000,-2.00827629E-3,
51680.000,-2.01828685E-3,
51720.000,-5.48861781E-3,
51760.000,-4.53676144E-3,
5.18E04,-1.81544642E-3,
51840.000,-5.11393696E-3,
51880.000,-4.33876226E-3,
51920.000,-4.52839769E-3,
51960.000,-4.15682560E-3,
5.2E04,-5.29989041E-3,
52040.000,-3.75859137E-3,
52080.000,-4.33337409E-3,
52120.000,-2.39525991E-3,
52160.000,-4.74374183E-3,
5.22E04,-4.14630445E-3,
52240.000,-4.72059986E-3,
52280.000,-4.90975520E-3,
52320.000,-4.91568306E-3,
52360.000,-4.51445999E-3,
5.24E04,-5.30619780E-3,
52440.000,-4.53119259E-3,
52480.000,-3.54706403E-3,
52520.000,-5.11396630E-3,
52560.000,-4.51718550E-3,
5.26E04,-3.18475766E-3,
52640.000,-4.53676097E-3,
52680.000,-5.50477486E-3,
52720.000,-6.64564827E-3,
52760.000,-4.93358681E-3,
5.28E04,-7.80595466E-3,
52840.000,-4.72054258E-3,
52880.000,-3.56126134E-3,
52920.000,-4.15153103E-3,
52960.000,-3.38004460E-3,
5.3E04,-4.35237633E-3,
53040.000,-6.85241120E-3,
53080.000,-4.34141653E-3,
53120.000,-4.32793749E-3,
53160.000,-6.07427396E-3,
5.32E04,-3.75859137E-3,
53240.000,-2.59168912E-3,
53280.000,-4.52557672E-3,
53320.000,-3.95119237E-3,
53360.000,-4.74667130E-3,
5.34E04,-5.88575145E-3,
53440.000,-3.16070556E-3,
53480.000,-4.91576921E-3,
53520.000,-3.36410920E-3,
53560.000,-3.94612132E-3,
5.36E04,-5.30619780E-3,
53640.000,-5.89596434E-3,
53680.000,-4.72062919E-3,
53720.000,-2.00991682E-3,
53760.000,-5.67385368E-3,
5.38E04,-3.17165116E-3,
53840.000,-4.92462283E-3,
53880.000,-6.47604000E-3,
53920.000,-5.50480373E-3,
53960.000,-4.74371295E-3,
5.4E04,-3.76841961E-3,
54040.000,-3.74882738E-3,
54080.000,-3.95373208E-3,
54120.000,-4.53119259E-3,
54160.000,-1.24204578E-3,
5.42E04,-3.95122124E-3,
54240.000,-6.86007785E-3,
54280.000,-2.98115332E-3,
54320.000,-1.62867643E-3,
54360.000,-5.49511844E-3,
5.44E04,-5.88238193E-3,
54440.000,-2.97694816E-3,
54480.000,-3.35950847E-3,
54520.000,-6.69070380E-3,
54560.000,-5.52103296E-3,
5.46E04,-3.38465301E-3,
54640.000,-5.50480373E-3,
54680.000,-5.50160091E-3,
54720.000,-5.32823103E-3,
54760.000,-4.70913434E-3,
5.48E04,-2.40821810E-3,
54840.000,-2.78236112E-3,
54880.000,-2.40636594E-3,
54920.000,-5.50800888E-3,
54960.000,-3.18041956E-3,
5.5E04,-5.29989041E-3,
55040.000,-3.16946395E-3,
55080.000,-7.21980166E-3,
55120.000,-3.75862047E-3,
55160.000,-3.17165093E-3,
5.52E04,-6.46871235E-3,
55240.000,-3.37547320E-3,
55280.000,-5.68381604E-3,
55320.000,-4.71772254E-3,
55360.000,-4.73213615E-3,
5.54E04,-2.59751570E-3,
55440.000,-3.95627320E-3,
55480.000,-4.33334475E-3,
55520.000,-3.56596243E-3,
55560.000,-5.51124662E-3,
5.56E04,-4.91865026E-3,
55640.000,-2.97062495E-3,
55680.000,-4.71769413E-3,
55720.000,-2.60138977E-3,
55760.000,-4.74951696E-3,
5.58E04,-4.72347997E-3,
55840.000,-4.92162118E-3,
55880.000,-5.11396630E-3,
55920.000,-5.48548764E-3,
55960.000,-3.36410874E-3,
5.6E04,-4.72636288E-3,
56040.000,-7.23579945E-3,
56080.000,-3.75613989E-3,
56120.000,-2.01828685E-3,
56160.000,-4.92162118E-3,
5.62E04,-5.89258596E-3,
56240.000,-1.81867334E-3,
56280.000,-5.71369054E-3,
56320.000,-2.98325927E-3,
56360.000,-2.19739950E-3,
5.64E04,-3.95370275E-3,
56440.000,-5.68706589E-3,
56480.000,-5.10480814E-3,
56520.000,-2.01658113E-3,
56560.000,-5.12011442E-3,
5.66E04,-1.05116540E-3,
56640.000,-6.08473225E-3,
56680.000,-6.48343936E-3,
56720.000,-2.81487009E-3,
56760.000,-3.37778660E-3,
5.68E04,-3.95370275E-3,
56840.000,-2.39715981E-3,
56880.000,-5.50474599E-3,
56920.000,-4.72927699E-3,
56960.000,-5.31563628E-3,
5.7E04,-6.86781667E-3,
57040.000,-2.20093387E-3,
57080.000,-3.56830191E-3,
57120.000,-4.53676097E-3,
57160.000,-3.76107381E-3,
5.72E04,-3.75130144E-3,
57240.000,-6.65686000E-3,
57280.000,-4.16204240E-3,
57320.000,-4.52833995E-3,
57360.000,-4.90685320E-3,
5.74E04,-6.27321936E-3,
57440.000,-3.94609198E-3,
57480.000,-4.92757000E-3,
57520.000,-2.99172942E-3,
57560.000,-1.81231170E-3,
5.76E04,-4.72921925E-3,
57640.000,-4.34696395E-3,
57680.000,-5.30934101E-3,
57720.000,-5.12005715E-3,
57760.000,-4.72059986E-3,
5.78E04,-2.98115332E-3,
57840.000,-3.56830191E-3,
57880.000,-4.72059986E-3,
57920.000,-4.14630445E-3,
57960.000,-4.33605211E-3,
5.8E04,-5.11699542E-3,
58040.000,-2.39900360E-3,
58080.000,-4.14627511E-3,
58120.000,-5.69040515E-3,
58160.000,-4.14887303E-3,
5.82E04,-5.29988995E-3,
58240.000,-2.40269606E-3,
58280.000,-4.52557672E-3,
58320.000,-6.88319094E-3,
58360.000,-4.13843710E-3,
5.84E04,-5.53070055E-3,
58440.000,-6.67937286E-3,
58480.000,-3.93853057E-3,
58520.000,-4.92162118E-3,
58560.000,-5.87895699E-3,
5.86E04,-3.54941539E-3,
58640.000,-8.55128514E-4,
58680.000,-5.12621552E-3,
58720.000,-3.94358858E-3,
58760.000,-3.37321963E-3,
5.88E04,-6.09518960E-3,
58840.000,-4.34147427E-3,
58880.000,-3.95122124E-3,
58920.000,-2.97697703E-3,
58960.000,-4.15155990E-3,
5.9E04,-4.73791920E-3,
59040.000,-2.81073013E-3,
59080.000,-7.43549876E-3,
59120.000,-5.12621598E-3,
59160.000,-5.12008555E-3,
5.92E04,-5.49186673E-3,
59240.000,-3.18916119E-3,
59280.000,-4.34418907E-3,
59320.000,-5.52422367E-3,
59360.000,-2.60332949E-3,
5.94E04,-6.67564105E-3,
59440.000,-4.33882000E-3,
59480.000,-4.33608145E-3,
59520.000,-2.79248110E-3,
59560.000,-2.40451563E-3,
5.96E04,-4.34965407E-3,
59640.000,-2.59361998E-3,
59680.000,-2.98536685E-3,
59720.000,-4.13053436E-3,
59760.000,-5.50477486E-3,
5.98E04,-2.59168912E-3,
59840.000,-2.98325927E-3,
59880.000,-4.35231812E-3,
59920.000,-4.72347997E-3,
59960.000,-1.81547529E-3,
6E04,-5.70370536E-3,
60040.000,-4.13317606E-3,
60080.000,-1.24071550E-3,
60120.000,-3.95119237E-3,
60160.000,-5.11396630E-3,
6.02E04,-3.38233332E-3,
60240.000,-2.79653026E-3,
60280.000,-5.69703523E-3,
60320.000,-5.32509992E-3,
60360.000,-4.33602370E-3,
6.04E04,-2.40454474E-3,
60440.000,-4.53676097E-3,
60480.000,-3.95119237E-3,
60520.000,-2.98958714E-3,
60560.000,-3.96130467E-3,
6.06E04,-6.28389372E-3,
60640.000,-4.16207127E-3,
60680.000,-3.18695861E-3,
60720.000,-5.30616893E-3,
60760.000,-3.56833055E-3,
6.08E04,-3.75619764E-3,
60840.000,-3.55415302E-3,
60880.000,-3.17162229E-3,
60920.000,-3.17819556E-3,
60960.000,-6.10225461E-3,
6.1E04,-1.82343798E-3,
61040.000,-2.40818877E-3,
61080.000,-4.72348044E-3,
61120.000,-4.35237633E-3,
61160.000,-4.53959219E-3,
6.12E04,-5.51124662E-3,
61240.000,-5.29052271E-3,
61280.000,-2.40269606E-3,
61320.000,-4.14890191E-3,
61360.000,-6.46508206E-3,
6.14E04,-3.75371962E-3,
61440.000,-7.04807788E-3,
61480.000,-3.94614972E-3,
61520.000,-5.13238600E-3,
61560.000,-2.99593247E-3,
6.16E04,-2.58984650E-3,
61640.000,-2.80258851E-3,
61680.000,-7.43143819E-3,
61720.000,-2.00321898E-3,
61760.000,-4.93054790E-3,
6.18E04,-5.89940324E-3,
61840.000,-4.92165005E-3,
61880.000,-4.15682560E-3,
61920.000,-4.16207127E-3,
61960.000,-2.59370683E-3,
6.2E04,-1.63469894E-3,
62040.000,-3.18039046E-3,
62080.000,-3.55884153E-3,
62120.000,-6.84861140E-3,
62160.000,-4.15416295E-3,
6.22E04,-1.82983954E-3,
62240.000,-5.51124616E-3,
62280.000,-6.66069053E-3,
62320.000,-2.20963801E-3,
62360.000,-3.37093859E-3,
6.24E04,-5.11396630E-3,
62440.000,-4.53681918E-3,
62480.000,-4.74081514E-3,
62520.000,-3.77334631E-3,
62560.000,-2.60138954E-3,
6.26E04,-6.65691774E-3,
62640.000,-6.85243960E-3,
62680.000,-2.59948103E-3,
62720.000,-3.75374826E-3,
62760.000,-4.15943284E-3,
6.28E04,-3.75127234E-3,
62840.000,-3.18261655E-3,
62880.000,-4.72633401E-3,
62920.000,-4.14365064E-3,
62960.000,-5.09868702E-3,
6.3E04,-3.56830191E-3,
63040.000,-2.98112468E-3,
63080.000,-3.37321963E-3,
63120.000,-4.73505491E-3,
63160.000,-4.34144540E-3,
6.32E04,-2.99381558E-3,
63240.000,-1.81870232E-3,
63280.000,-4.72927699E-3,
63320.000,-2.01660977E-3,
63360.000,-7.04807835E-3,
6.34E04,-3.56835965E-3,
63440.000,-5.51451510E-3,
63480.000,-5.13543142E-3,
63520.000,-7.29142921E-5,
63560.000,-2.20975350E-3,
6.36E04,-6.29109330E-3,
63640.000,-5.89937484E-3,
63680.000,-2.02500960E-3,
63720.000,-6.86397450E-3,
63760.000,-5.30619826E-3,
6.38E04,-3.94102978E-3,
63840.000,-4.91865026E-3,
63880.000,-5.51127503E-3,
63920.000,-5.51127503E-3,
63960.000,-3.37547273E-3,
6.4E04,-3.57782491E-3,
64040.000,-5.31248748E-3,
64080.000,-3.38691683E-3,
64120.000,-4.93057678E-3,
64160.000,-1.82187732E-3,
6.42E04,-3.18258745E-3,
64240.000,-2.00657942E-3,
64280.000,-3.18036135E-3,
64320.000,-2.78236112E-3,
64360.000,-4.53959266E-3,
6.44E04,-4.15416295E-3,
64440.000,-4.73502651E-3,
64480.000,-4.91867913E-3,
64520.000,-2.01993622E-3,
64560.000,-6.47609774E-3,
6.46E04,-3.75619764E-3,
64640.000,-4.32251114E-3,
64680.000,-2.78642098E-3,
64720.000,-3.56120360E-3,
64760.000,-3.57304467E-3,
6.48E04,-5.30934148E-3,
64840.000,-4.33876226E-3,
64880.000,-2.59174686E-3,
64920.000,-4.73794807E-3,
64960.000,-3.75127187E-3,
6.5E04,-2.80459248E-3,
65040.000,-6.26961933E-3,
65080.000,-5.12314914E-3,
65120.000,-3.36635462E-3,
65160.000,-2.79653026E-3,
6.52E04,-1.82502903E-3,
65240.000,-1.82662124E-3,
65280.000,-3.95116350E-3,
65320.000,-3.18039046E-3,
65360.000,-2.41381256E-3,
6.54E04,-4.33602324E-3,
65440.000,-3.75616853E-3,
65480.000,-4.90386691E-3,
65520.000,-5.90275973E-3,
65560.000,-4.14893078E-3,
6.56E04,-4.15150262E-3,
65640.000,-2.98533775E-3,
65680.000,-2.59754458E-3,
65720.000,-3.17819556E-3,
65760.000,-4.92167845E-3,
6.58E04,-3.37321917E-3,
65840.000,-5.51772909E-3,
65880.000,-5.72033273E-3,
65920.000,-5.70032559E-3,
65960.000,-3.36635462E-3,
6.6E04,-4.73791920E-3,
66040.000,-3.18041956E-3,
66080.000,-1.43258728E-3,
66120.000,-5.30934101E-3,
66160.000,-3.96133400E-3,
6.62E04,-3.17603117E-3,
66240.000,-6.09869184E-3,
66280.000,-2.97275023E-3,
66320.000,-4.14367951E-3,
66360.000,-6.28750632E-3,
6.64E04,-2.77833710E-3,
66440.000,-2.80058640E-3,
66480.000,-5.86546399E-3,
66520.000,-2.39710207E-3,
66560.000,-2.01490521E-3,
6.66E04,-5.30302851E-3,
66640.000,-4.52833995E-3,
66680.000,-5.88915264E-3,
66720.000,-3.94862657E-3,
66760.000,-3.57067189E-3,
6.68E04,-1.82181934E-3,
66840.000,-2.99167121E-3,
66880.000,-5.11705317E-3,
66920.000,-1.82818633E-3,
66960.000,-3.36638372E-3,
6.7E04,-5.67385415E-3,
67040.000,-4.72636288E-3,
67080.000,-3.37319053E-3,
67120.000,-2.79855775E-3,
67160.000,-3.75616853E-3,
6.72E04,-5.69037674E-3,
67240.000,-5.50477533E-3,
67280.000,-3.56129021E-3,
67320.000,-3.56123247E-3,
67360.000,-8.01444706E-3,
6.74E04,-3.94865545E-3,
67440.000,-3.36408010E-3,
67480.000,-6.57273806E-4,
67520.000,-1.63923018E-3,
67560.000,-1.82184833E-3,
6.76E04,-4.70913434E-3,
67640.000,-4.14627511E-3,
67680.000,-4.53393254E-3,
67720.000,-5.50480373E-3,
67760.000,-3.37550184E-3,
6.78E04,-5.31251589E-3,
67840.000,-4.73210681E-3,
67880.000,-2.60527083E-3,
67920.000,-4.14890144E-3,
67960.000,-6.09519007E-3,
6.8E04,-2.98955850E-3,
68040.000,-3.75862001E-3,
68080.000,-4.33063973E-3,
68120.000,-3.17600253E-3,
68160.000,-2.78437580E-3,
6.82E04,-3.76352970E-3,
68240.000,-2.40451563E-3,
68280.000,-4.91568306E-3,
68320.000,-3.37319053E-3,
68360.000,-4.16471204E-3,
6.84E04,-8.41993652E-3,
68440.000,-2.80055730E-3,
68480.000,-2.60332949E-3,
68520.000,-3.38465301E-3,
68560.000,-3.74632678E-3,
6.86E04,5.03560412E-4,
68640.000,-2.78639188E-3,
68680.000,-1.04119640E-3,
68720.000,-4.14893124E-3,
68760.000,-2.78238999E-3,
6.88E04,-5.69037674E-3,
68840.000,-2.01660953E-3,
68880.000,-6.09169109E-3,
68920.000,-4.14365064E-3,
68960.000,-4.14893078E-3,
6.9E04,-3.36638326E-3,
69040.000,-4.92462283E-3,
